payment_pk,date_id,order_id,method,status,amount,transaction_ref
7481,20240302,1000007480,CARD,PAID,13068.0,TX-VBYRMTCXW3WM
7482,0,1000007481,CASH,PENDING,32670.0,
7483,20250401,1000007482,CARD,PAID,35574.0,TX-KJNSK4LIA49B
7484,20250413,1000007483,CARD,PAID,26136.0,TX-JJF10S4Z65EM
7485,20250917,1000007484,CASH,PAID,32670.0,TX-ZO61JLNA4BRZ
7486,20240318,1000007485,CASH,PAID,103273.5,TX-AIW6J3APFOVT
7487,20250914,1000007486,CARD,PAID,40404.0,TX-KOJR7O20PJ5T
7488,20240819,1000007487,GATEWAY,PAID,59241.36,TX-W2GI6GM8MK3B
7489,20240304,1000007488,GATEWAY,PAID,29949.6,TX-2OKSF2T8K6KB
7490,20240526,1000007489,CARD,PAID,52355.25,TX-KSN4T9TPLUT8
7491,20250316,1000007490,CARD,PAID,28642.8,TX-8MWAFV9ITZXG
7492,20240816,1000007491,TRANSFER,PAID,16335.0,TX-QBG3C9GQIBC3
7493,20240321,1000007492,GATEWAY,PAID,29659.2,TX-9BSQZZUYLPSI
7494,20240404,1000007493,CARD,PAID,36474.0,TX-D7MRJ86X4JXT
7495,20250521,1000007494,CASH,PAID,27442.8,TX-OIUDJ0RGTB7Y
7496,20240514,1000007495,CARD,PAID,15574.8,TX-PEZ7XXAFCV8L
7497,20241108,1000007496,CARD,PAID,17835.0,TX-EATALLJJMH0F
7498,20250103,1000007497,GATEWAY,PAID,32670.0,TX-SBU7F45SYQOS
7499,20240718,1000007498,CASH,PAID,13721.4,TX-GDZH28LPAHXQ
7500,0,1000007499,GATEWAY,FAILED,80803.8,
7501,20250204,1000007500,CASH,PAID,15246.0,TX-OQ9GM7AKMKMA
7502,20241010,1000007501,CASH,PAID,54450.0,TX-TE8P5RRHH65Y
7503,20240605,1000007502,CARD,PAID,13068.0,TX-V1ARA38C0ES6
7504,20240524,1000007503,CASH,PAID,17787.0,TX-G80Z8WWU3KN9
7505,20250524,1000007504,CARD,PAID,66240.0,TX-ZXQ2W11CY0LW
7506,20240307,1000007505,GATEWAY,PAID,49524.9,TX-YM5QOULUS43W
7507,20240506,1000007506,CARD,PAID,46420.2,TX-QUT8D5ZG9737
7508,20240103,1000007507,CARD,PAID,60929.55,TX-BJBA438MB2DM
7509,0,1000007508,TRANSFER,FAILED,17787.0,
7510,20250413,1000007509,CARD,PAID,14268.0,TX-WM0M7I7GKRTQ
7511,20250729,1000007510,CASH,PAID,44823.24,TX-OPJA0RU8HY56
7512,0,1000007511,CARD,PENDING,14520.0,
7513,20241126,1000007512,CARD,PAID,90024.0,TX-QV64OF7MQDGP
7514,20240917,1000007513,CASH,PAID,56991.0,TX-SJ4TKWOYUB5T
7515,20241110,1000007514,GATEWAY,PAID,44760.0,TX-6W9E9LAY0PQI
7516,20241231,1000007515,CARD,PAID,36300.0,TX-XCLLZ9SHG88J
7517,20250113,1000007516,CARD,PAID,18142.5,TX-A2SEHJEFNOKH
7518,20240830,1000007517,GATEWAY,PAID,28788.0,TX-5PA12R4KOAH0
7519,20240126,1000007518,GATEWAY,PAID,49905.0,TX-7T64PHKTC17P
7520,20241209,1000007519,GATEWAY,PAID,40404.0,TX-AGA82XJG28Y2
7521,20240319,1000007520,CARD,PAID,49005.0,TX-T8OLQ9BWS0EC
7522,20241007,1000007521,CARD,PAID,40704.0,TX-03SNSF8H15C2
7523,20240812,1000007522,CASH,REFUNDED,43560.0,TX-YANQMYQAIVSL
7524,20240908,1000007523,GATEWAY,PAID,42631.53,TX-MCIB3IY6DUNZ
7525,20240929,1000007524,TRANSFER,PAID,140780.48,TX-C8QTFXOUIBZE
7526,20240831,1000007525,GATEWAY,PAID,42582.0,TX-AYS0869T9IK4
7527,20240529,1000007526,CARD,PAID,48716.7,TX-JTYAR57NGC37
7528,20250910,1000007527,CARD,PAID,49005.0,TX-AKREDVMEPI6K
7529,20250509,1000007528,CARD,PAID,16020.0,TX-9WR44G9ROXDW
7530,20250724,1000007529,TRANSFER,PAID,45738.0,TX-G78W8U9TTP2P
7531,20240324,1000007530,GATEWAY,PAID,103266.0,TX-1I79UBMGD1EI
7532,20250223,1000007531,CARD,PAID,27588.0,TX-KO9Q4BQ2X4LH
7533,20240121,1000007532,CARD,REFUNDED,44278.5,TX-FUHB3NJ272OE
7534,0,1000007533,GATEWAY,PENDING,54805.5,
7535,20240622,1000007534,GATEWAY,PAID,50205.0,TX-WMK1PUHID988
7536,20250521,1000007535,GATEWAY,PAID,29359.2,TX-SLRHX7GXSU9L
7537,20240825,1000007536,CASH,PAID,32670.0,TX-6E9RWP023MO6
7538,20240920,1000007537,CARD,PAID,68495.28,TX-SX6W4Q5FYCY2
7539,20250601,1000007538,GATEWAY,PAID,32236.5,TX-NKM6LNU8DOO2
7540,20240520,1000007539,CARD,PAID,41817.6,TX-OW4H7YPJ0W99
7541,20240325,1000007540,CASH,PAID,17787.0,TX-ZYN02KLTA0D8
7542,0,1000007541,CARD,FAILED,71783.25,
7543,20250207,1000007542,GATEWAY,PAID,16335.0,TX-1050UBP2ZZYB
7544,20240831,1000007543,GATEWAY,PAID,13794.0,TX-MUYI3LOEG94E
7545,20240208,1000007544,CARD,PAID,13068.0,TX-AQWOPRTI84G1
7546,20250419,1000007545,TRANSFER,PAID,56900.25,TX-H7LM4WS00AZD
7547,20250810,1000007546,GATEWAY,PAID,24722.4,TX-D7GMJX9S3K2J
7548,20250523,1000007547,CARD,PAID,27588.0,TX-5LQIX6RVFC2W
7549,20240615,1000007548,CARD,PAID,28459.2,TX-LQUAGX3EJA6G
7550,20240920,1000007549,GATEWAY,PAID,30240.0,TX-9ICECRTZDKTA
7551,20240103,1000007550,CARD,PAID,17152.56,TX-DDMVCO0OXZQC
7552,0,1000007551,GATEWAY,FAILED,14483.7,
7553,20240514,1000007552,GATEWAY,PAID,46023.24,TX-34A9SIM4BBTP
7554,20240311,1000007553,GATEWAY,PAID,26136.0,TX-UHNRVZQKFDQ9
7555,20250603,1000007554,CARD,PAID,26029.2,TX-NVRGO8X1452Q
7556,20250704,1000007555,CARD,PAID,17787.0,TX-5AOJ7B2FE0SZ
7557,0,1000007556,CARD,FAILED,40104.0,
7558,20240528,1000007557,CARD,PAID,43560.0,TX-36AJ6Z93VQNR
7559,20240126,1000007558,CASH,PAID,15652.56,TX-XHN8PZ5IZWLN
7560,20241002,1000007559,GATEWAY,PAID,61158.0,TX-MJ3H3WV4OIQP
7561,0,1000007560,CASH,FAILED,41382.0,
7562,20241109,1000007561,GATEWAY,PAID,35385.0,TX-GQ5G7MMOG5TX
7563,20240201,1000007562,CARD,PAID,92565.0,TX-AO2KQLZX9GWL
7564,20250115,1000007563,CARD,PAID,36474.0,TX-LEKNFHREVBWJ
7565,20240412,1000007564,GATEWAY,PAID,31246.8,TX-GF9OPITG37OI
7566,20250615,1000007565,CARD,PAID,39131.4,TX-FEGMCWPI4EIL
7567,20241025,1000007566,CARD,PAID,75968.4,TX-UKQEAUOVOFBL
7568,20240709,1000007567,CARD,PAID,56900.25,TX-DWDREKVAMBBX
7569,20240227,1000007568,CARD,PAID,70070.7,TX-X43L8HCQQ5PS
7570,20240111,1000007569,CASH,PAID,56029.05,TX-THV2E2IP9Y5V
7571,20250919,1000007570,CASH,PAID,65340.0,TX-FL5C7U676ROB
7572,0,1000007571,GATEWAY,FAILED,44624.4,
7573,20240630,1000007572,CASH,PAID,42688.8,TX-03EUHYECMYJR
7574,20250707,1000007573,GATEWAY,PAID,52272.0,TX-K3ZE4CFJL8V9
7575,20240917,1000007574,CASH,PAID,32670.0,TX-VAMQJWSUVG0S
7576,20240202,1000007575,GATEWAY,PAID,88746.0,TX-G2K6C28UROWR
7577,20240717,1000007576,CARD,PAID,32670.0,TX-2C6SMIEX1Z6D
7578,20240728,1000007577,CARD,PAID,52501.5,TX-2C4L8DSXNMRN
7579,20250419,1000007578,CASH,PAID,47916.0,TX-98A5K6KDJED9
7580,20250413,1000007579,CARD,PAID,54861.0,TX-1OBGY5KL9B5O
7581,0,1000007580,CARD,FAILED,51727.5,
7582,20240617,1000007581,CASH,PAID,41382.0,TX-WUZ97W2IKAQH
7583,20250413,1000007582,CASH,REFUNDED,62690.1,TX-4WFSFE1C9XKV
7584,20240912,1000007583,GATEWAY,PAID,58708.8,TX-L3PS4IGS19KA
7585,0,1000007584,CARD,PENDING,25729.2,
7586,20250611,1000007585,TRANSFER,PAID,49005.0,TX-FR9RGEWB126R
7587,20250625,1000007586,CASH,PAID,15246.0,TX-BNDDD1KJ3X8V
7588,20250130,1000007587,CASH,PAID,29040.0,TX-6DK7ZKADUJDY
7589,20240410,1000007588,TRANSFER,PAID,54856.56,TX-1IQYIWU9L67P
7590,20240806,1000007589,CARD,PAID,16141.08,TX-463KJF6SELFT
7591,20250826,1000007590,CASH,PAID,27442.8,TX-L1Y66NKFNF00
7592,20250624,1000007591,CARD,PAID,96336.33,TX-M8RMPMVQNYXE
7593,20241004,1000007592,GATEWAY,PAID,37800.0,TX-8R8IX8X5K7L9
7594,20240930,1000007593,CARD,PAID,41382.0,TX-8M84V46KIPJR
7595,20240220,1000007594,GATEWAY,PAID,16141.08,TX-T96115VF92EI
7596,20250728,1000007595,GATEWAY,PAID,42282.0,TX-E85QJMM4ZO0X
7597,20240526,1000007596,GATEWAY,PAID,55350.0,TX-WOAW1HSNJQ48
7598,20240809,1000007597,TRANSFER,PAID,53361.0,TX-ESTFOQUIK7DP
7599,20250319,1000007598,GATEWAY,PAID,67568.58,TX-8OL0XBRLI5RU
7600,20250910,1000007599,CASH,PAID,71148.0,TX-GUIUOOY781HX
7601,20250305,1000007600,CASH,PAID,87301.5,TX-ZY0ZT814JR7V
7602,20250224,1000007601,CARD,PAID,41382.0,TX-6FW1WQKK6KOB
7603,20240401,1000007602,CARD,PAID,34657.18,TX-UIPDUTUGE6KG
7604,0,1000007603,CARD,FAILED,17172.0,
7605,0,1000007604,GATEWAY,FAILED,18687.0,
7606,20250119,1000007605,CASH,PAID,74778.0,TX-G12DEIQVEI89
7607,20241110,1000007606,CARD,PAID,49005.0,TX-BOO7NO8F1TVF
7608,20241225,1000007607,GATEWAY,PAID,29659.2,TX-RJ07FPSX3YYG
7609,20250205,1000007608,CARD,PAID,35503.5,TX-K789X6SMA0UO
7610,0,1000007609,CARD,FAILED,27036.0,
7611,20250118,1000007610,CARD,PAID,39930.0,TX-IHU5PV3SW3N2
7612,20240325,1000007611,CARD,PAID,46554.75,TX-76XBJ87MTCFV
7613,20250423,1000007612,CASH,PAID,15246.0,TX-6ENZ3KUT7UBB
7614,0,1000007613,GATEWAY,FAILED,132606.0,
7615,20241205,1000007614,CARD,PAID,103483.8,TX-NHI74WJE9ZZE
7616,20250624,1000007615,TRANSFER,REFUNDED,26136.0,TX-S2ZTK99H0F03
7617,20250109,1000007616,CARD,PAID,75141.0,TX-4RJNNW6SFPA6
7618,20240902,1000007617,TRANSFER,PAID,25613.28,TX-O1ZIZX4E0K17
7619,20250320,1000007618,GATEWAY,PAID,53227.5,TX-6TEAEU1FGPML
7620,20240819,1000007619,CARD,PAID,48157.68,TX-OHUS9NSDEZP6
7621,20240911,1000007620,GATEWAY,PAID,120009.9,TX-RZH0O2CXRUVE
7622,20240726,1000007621,CARD,PAID,54450.0,TX-XYHE0BKCCP41
7623,20241007,1000007622,CARD,PAID,34659.0,TX-3UOQGODWACON
7624,20241016,1000007623,CARD,PAID,17242.5,TX-WSQYV41ESPYP
7625,20250422,1000007624,GATEWAY,PAID,19057.5,TX-COCY2ULKJKLJ
7626,20250515,1000007625,CARD,PAID,15720.0,TX-ITOQIV5470VF
7627,20240123,1000007626,CASH,PAID,72200.7,TX-BU0G04M6ALKQ
7628,20240609,1000007627,CARD,PAID,47857.68,TX-UPQJV0OODERU
7629,20250216,1000007628,CARD,REFUNDED,33091.08,TX-8NBXCS7CY89S
7630,20250423,1000007629,CARD,PAID,64089.75,TX-K5LUD2CLD62P
7631,20250223,1000007630,GATEWAY,PAID,55350.0,TX-W4RFBPKGAQLV
7632,20240728,1000007631,CARD,PAID,99781.2,TX-6WB1WYC1AKN3
7633,0,1000007632,CASH,FAILED,86684.4,
7634,20250514,1000007633,GATEWAY,PAID,73228.8,TX-984ZTXFCKNGD
7635,20240814,1000007634,CARD,PAID,15429.6,TX-ZN2FX8N47Y43
7636,20240704,1000007635,CARD,PAID,43451.1,TX-DXGE0QY9DLGL
7637,20240316,1000007636,CARD,PAID,14229.6,TX-IAELXEZ3HME7
7638,20250415,1000007637,CASH,PAID,74197.2,TX-5T3Z70N6LCFU
7639,20240916,1000007638,CASH,PAID,48024.9,TX-V4P2N3TDZ5MU
7640,20250818,1000007639,CARD,PAID,35122.35,TX-GXPQFNKDM6W4
7641,20241111,1000007640,CARD,PAID,42688.8,TX-JSFNNCL5IXNT
7642,20250927,1000007641,CARD,PAID,18150.0,TX-DTGH4H9LFZ13
7643,20240210,1000007642,GATEWAY,REFUNDED,29359.2,TX-B0P9IKYBO31X
7644,20240502,1000007643,CARD,REFUNDED,16673.4,TX-4O1TB4N5B3XW
7645,20250123,1000007644,CARD,PAID,28488.0,TX-QO15JREPP80D
7646,0,1000007645,CASH,FAILED,31944.0,
7647,20250926,1000007646,CARD,PAID,33570.0,TX-LRHI5JA4M899
7648,20240825,1000007647,CARD,PAID,42582.0,TX-CFI350YEUNHU
7649,20250416,1000007648,CARD,PAID,29882.16,TX-YSP40N9Z97YN
7650,20240628,1000007649,CASH,PAID,90114.75,TX-HPQ1KEXEBL74
7651,20250103,1000007650,CARD,PAID,51727.5,TX-QUR0I53ZPUV7
7652,20250726,1000007651,CASH,PAID,27588.0,TX-JELNSMBFPG1C
7653,0,1000007652,CARD,FAILED,47454.75,
7654,20241227,1000007653,GATEWAY,PAID,30240.0,TX-4X6JWH0VUXZ0
7655,20240627,1000007654,CARD,PAID,59669.7,TX-NUXWAI20AVU0
7656,20240210,1000007655,CARD,PAID,27036.0,TX-9VT3Q5J6MXG0
7657,20250531,1000007656,CASH,PAID,43560.0,TX-AEUD25SUC0W9
7658,20240920,1000007657,TRANSFER,PAID,16335.0,TX-BQ3E3VRPUJHW
7659,20250702,1000007658,CARD,PAID,70785.0,TX-6EHGYP47Z2BT
7660,20250507,1000007659,CASH,PAID,39204.0,TX-4VCV8O813BGK
7661,0,1000007660,GATEWAY,FAILED,66711.9,
7662,20240824,1000007661,CARD,PAID,14268.0,TX-4YLZG20FON8H
7663,0,1000007662,CARD,FAILED,33570.0,
7664,0,1000007663,GATEWAY,FAILED,40075.2,
7665,20250422,1000007664,GATEWAY,PAID,63908.25,TX-BPQCY3QNWXHB
7666,20250927,1000007665,CARD,REFUNDED,13794.0,TX-EGBIY75GCA5R
7667,20250120,1000007666,CARD,PAID,15518.25,TX-GJS66QZH2D19
7668,20250418,1000007667,CASH,PAID,95287.5,TX-X4C2T1KBBR91
7669,20240518,1000007668,CASH,REFUNDED,26136.0,TX-0MQIB5LH0CLT
7670,20240817,1000007669,GATEWAY,PAID,98692.2,TX-YIHS8PNDQFNY
7671,20240627,1000007670,CARD,PAID,42688.8,TX-LJ7RQ6RQ5OJU
7672,20250411,1000007671,CARD,PAID,72570.96,TX-FBKTAS2W1HR1
7673,20250901,1000007672,CASH,PAID,49005.0,TX-8UBZZM8NEPLV
7674,20250412,1000007673,CASH,PAID,29882.16,TX-GOO56E54WE62
7675,20250103,1000007674,CARD,PAID,18442.5,TX-JLRAF780UKTW
7676,20250704,1000007675,CARD,PAID,30240.0,TX-HYNJMWZJ4UOM
7677,20241122,1000007676,CASH,PAID,63416.1,TX-L9CKIH38Z38Z
7678,20240326,1000007677,CARD,PAID,15294.0,TX-A7U92RF0XV6G
7679,20240830,1000007678,CASH,PAID,42688.8,TX-TWCCTUI8PN4N
7680,20241118,1000007679,CARD,PAID,95882.58,TX-VC9HIX9WKSGV
7681,20240315,1000007680,GATEWAY,REFUNDED,43269.6,TX-52H6RGSVMJ3S
7682,20240404,1000007681,CARD,PAID,17151.75,TX-LFMBN8C1XJ6B
7683,20250424,1000007682,GATEWAY,PAID,82766.1,TX-0GC631OMC2YB
7684,20241219,1000007683,CARD,PAID,28488.0,TX-1G6ATVS8KQX0
7685,20240818,1000007684,CARD,PAID,26136.0,TX-JGRQUJIYD8GN
7686,20240322,1000007685,GATEWAY,PAID,14994.0,TX-NB4KAVL35XJP
7687,20240708,1000007686,CARD,PAID,42582.0,TX-VTOCDDH2ZU37
7688,20250901,1000007687,CARD,PAID,29403.0,TX-0MMY630VXHE8
7689,20250530,1000007688,CARD,PAID,14520.0,TX-3CYSJJCMVTQS
7690,0,1000007689,CARD,FAILED,27588.0,
7691,20250526,1000007690,TRANSFER,PAID,36300.0,TX-N7H51877PWV0
7692,20250323,1000007691,GATEWAY,PAID,88864.5,TX-1H4HLW7SDIP3
7693,20240617,1000007692,CASH,PAID,70240.5,TX-55DANZKJSS5Y
7694,20250106,1000007693,CARD,PAID,29940.0,TX-IVD0U1FJ4HUB
7695,0,1000007694,CARD,FAILED,42582.0,
7696,20241201,1000007695,CARD,PAID,137346.78,TX-BKYBG28NRRT8
7697,20241025,1000007696,TRANSFER,PAID,30038.25,TX-N4PTDIGL1XAS
7698,20240801,1000007697,CARD,PAID,24829.2,TX-UG6DVGKID5EL
7699,20240508,1000007698,CASH,PAID,27588.0,TX-QRHJX2J8WNOZ
7700,20250830,1000007699,GATEWAY,PAID,40104.0,TX-U3WJJ0TTKB34
7701,0,1000007700,CARD,PENDING,28451.7,
7702,20250909,1000007701,CASH,PAID,26136.0,TX-6FV7ZLF4D5ZT
7703,20250925,1000007702,TRANSFER,PAID,17242.5,TX-JH5YQOS8XRC3
7704,20241023,1000007703,GATEWAY,PAID,16020.0,TX-IV1R1OZZCPZR
7705,20241016,1000007704,CASH,PAID,62073.0,TX-1X8SVRHEEE7B
7706,20250901,1000007705,CASH,PAID,46957.68,TX-90VBH7YDKQOU
7707,20250910,1000007706,CARD,PAID,35022.0,TX-2MC6IV30PUMD
7708,20250712,1000007707,GATEWAY,PAID,17242.5,TX-EH1IGZOUZFVQ
7709,20250222,1000007708,CARD,PAID,53361.0,TX-RAGGR3TCNZFU
7710,20250504,1000007709,CARD,PAID,18987.0,TX-T5N6WITABLJ2
7711,20250907,1000007710,GATEWAY,PAID,28642.8,TX-5A2OJRZ7QLG9
7712,20240709,1000007711,CARD,PAID,36774.0,TX-WXJQW0MP1SWD
7713,20240710,1000007712,GATEWAY,PAID,29088.0,TX-MBX5I388QW3G
7714,20240607,1000007713,CASH,PAID,31944.0,TX-A5E3AL7IMU13
7715,20241003,1000007714,CARD,PAID,30467.4,TX-VZX47V579Z50
7716,20250223,1000007715,CARD,PAID,69696.0,TX-2Z56AQEB7RJ0
7717,20240408,1000007716,GATEWAY,PAID,37200.0,TX-CLP15MM96SC3
7718,20250823,1000007717,TRANSFER,PAID,32670.0,TX-CSAVGQHZ6ZX8
7719,20250511,1000007718,GATEWAY,PAID,120745.5,TX-GWRZJBM9VJN1
7720,0,1000007719,CARD,FAILED,27442.8,
7721,20240712,1000007720,CARD,PAID,27336.0,TX-FV9BTKQM271C
7722,20241209,1000007721,CARD,PAID,37500.0,TX-78OQKA5QC7GG
7723,20250711,1000007722,CASH,PAID,35574.0,TX-5MGFXCT6OQJS
7724,20240616,1000007723,CARD,PAID,77173.8,TX-AHJDYX5QF5G1
7725,20240621,1000007724,CARD,PAID,13794.0,TX-7BCSAYIT30L0
7726,20240321,1000007725,TRANSFER,REFUNDED,56900.25,TX-BK2JVWW81MDG
7727,20250322,1000007726,CARD,PAID,86466.6,TX-XPX6YFZBVU74
7728,20250413,1000007727,TRANSFER,PAID,41382.0,TX-EXIU2ER6J8XS
7729,20241026,1000007728,CARD,PAID,88354.2,TX-3LSD55WAVD75
7730,20240727,1000007729,CARD,PAID,27588.0,TX-FYLDMJDS90NW
7731,20250207,1000007730,GATEWAY,PAID,39204.0,TX-2AWEUKFSVXAV
7732,20250114,1000007731,CASH,PAID,32851.5,TX-HJD1TMJ4R38O
7733,0,1000007732,CARD,PENDING,79308.24,
7734,20250918,1000007733,TRANSFER,PAID,36300.0,TX-TRXTG2BCTK53
7735,20240406,1000007734,CARD,PAID,29959.2,TX-J3EA9NW7564E
7736,20250331,1000007735,CARD,PAID,101388.0,TX-TAKYAW9PEAY1
7737,20241112,1000007736,CARD,PAID,54861.0,TX-DBF82RKUVDPW
7738,20240715,1000007737,GATEWAY,PAID,55650.0,TX-31DJ2TGCUGPN
7739,20240605,1000007738,CARD,PAID,83954.64,TX-4WWJDBVRN682
7740,20240114,1000007739,CASH,PAID,137032.5,TX-P0RPRQCLDCBJ
7741,20250219,1000007740,CARD,PAID,81786.0,TX-UDUX4CII9ONP
7742,20241102,1000007741,GATEWAY,PAID,44723.7,TX-EH244WUWTGB4
7743,20250125,1000007742,CARD,PAID,55513.88,TX-875FWERFGFRV
7744,20240929,1000007743,CARD,PAID,90147.42,TX-IH5SQX4TFVIM
7745,20240714,1000007744,GATEWAY,PAID,36774.0,TX-HFVC205IJU24
7746,20240301,1000007745,CARD,PAID,44104.5,TX-GFQZ2JPSRNIK
7747,20240229,1000007746,CARD,PAID,101932.5,TX-DIJT8YNFOT90
7748,20250331,1000007747,CASH,PAID,81820.2,TX-FUQT6R4SGVMY
7749,20240816,1000007748,CARD,PAID,15972.0,TX-TR8XF2LCGFGL
7750,20240114,1000007749,CARD,PAID,97395.0,TX-H9239U4VFTXN
7751,20250909,1000007750,CASH,PAID,49005.0,TX-ZBUKPI6T7XNB
7752,20240916,1000007751,GATEWAY,PAID,44460.0,TX-SBA6IHW342S7
7753,20241026,1000007752,GATEWAY,PAID,46554.75,TX-2J640MPOXO26
7754,0,1000007753,CARD,FAILED,37800.0,
7755,20240625,1000007754,CARD,PAID,33570.0,TX-8GNJJSJEFKQ8
7756,0,1000007755,CARD,FAILED,32072.62,
7757,0,1000007756,GATEWAY,FAILED,44460.0,
7758,20240719,1000007757,CASH,PAID,50003.25,TX-0TLH5B10J5TZ
7759,20250227,1000007758,CARD,PAID,32205.12,TX-0EWGDFIIXGYI
7760,20240210,1000007759,CARD,PAID,23522.4,TX-2E3NSJ6S015J
7761,20241031,1000007760,CARD,PAID,46957.68,TX-57Q6M71TN0N8
7762,20240220,1000007761,GATEWAY,PAID,32844.0,TX-OBGO7RV29CBT
7763,20250514,1000007762,GATEWAY,PAID,42282.0,TX-J0T0LWI9XYER
7764,20250118,1000007763,CASH,PAID,14520.0,TX-YV3PM7X7ZA6C
7765,20240513,1000007764,CASH,PAID,44823.24,TX-I0N5787T0AUY
7766,0,1000007765,GATEWAY,PENDING,27336.0,
7767,20240722,1000007766,CASH,PAID,63499.59,TX-SBWH3LCSU8JX
7768,20250419,1000007767,CARD,PAID,43560.0,TX-VGCT46Z6GJGD
7769,20240705,1000007768,GATEWAY,PAID,28488.0,TX-FVCZ7FTWX9NY
7770,20250929,1000007769,CASH,PAID,28459.2,TX-N0Y4Y3IFXDQM
7771,20241218,1000007770,TRANSFER,PAID,76375.2,TX-0LTSTSP2F54I
7772,20240525,1000007771,CARD,PAID,66186.6,TX-D7A09AE7011G
7773,20240808,1000007772,GATEWAY,PAID,47857.68,TX-1AQJG0NFGFAJ
7774,20250907,1000007773,GATEWAY,PAID,13968.0,TX-U1YR91462HWB
7775,0,1000007774,CARD,FAILED,43451.1,
7776,20250401,1000007775,GATEWAY,PAID,29649.6,TX-A2I3FUYSY7ZN
7777,20250112,1000007776,GATEWAY,PAID,17242.5,TX-6LZMO4HOET5O
7778,20250920,1000007777,TRANSFER,PAID,14229.6,TX-5JYUVXRBEI6V
7779,20241022,1000007778,CASH,PAID,35574.0,TX-AX1YOVYJB0WV
7780,0,1000007779,GATEWAY,FAILED,12961.2,
7781,20240209,1000007780,GATEWAY,PAID,36837.0,TX-GSO68HAU96WI
7782,20250917,1000007781,CASH,PAID,34303.5,TX-HSVGCSS2MBVM
7783,20250605,1000007782,CARD,PAID,61603.2,TX-VDC43A7LOBAC
7784,20240812,1000007783,CARD,PAID,72418.5,TX-7827KICS5UA8
7785,0,1000007784,GATEWAY,FAILED,33870.0,
7786,20250309,1000007785,CASH,REFUNDED,27588.0,TX-HZ6AALMLP1ME
7787,20250225,1000007786,CARD,PAID,27515.4,TX-KXD5VTL9XVRU
7788,20241020,1000007787,CARD,PAID,83855.1,TX-H0ZAMH3CGT13
7789,20240606,1000007788,CARD,PAID,31936.5,TX-PCOSDTNP9BGI
7790,20240416,1000007789,CARD,PAID,16020.0,TX-7Z0QCNS5AQ79
7791,20240815,1000007790,CARD,PAID,38115.0,TX-27ZYK2Y02DVH
7792,20240825,1000007791,CARD,PAID,43888.8,TX-GYPBLV1QET6W
7793,20250412,1000007792,CASH,PAID,12414.6,TX-F59N0AH21OPS
7794,20240618,1000007793,GATEWAY,PAID,12661.2,TX-7JV2D9IIF1N0
7795,0,1000007794,GATEWAY,FAILED,17535.0,
7796,20250224,1000007795,CARD,PAID,16141.08,TX-CFJTQSDHR74K
7797,20250801,1000007796,TRANSFER,PAID,51727.5,TX-YA6JEIK4I2VO
7798,20240715,1000007797,GATEWAY,PAID,49005.0,TX-CILIZ14JVE3M
7799,20241116,1000007798,CARD,PAID,14994.0,TX-YZ6NXIVUNWWF
7800,20240120,1000007799,CARD,PAID,55350.0,TX-QROBGEAMNYCX
7801,20240508,1000007800,TRANSFER,PAID,16335.0,TX-RKIY2OP677WN
7802,20250319,1000007801,GATEWAY,PAID,34777.5,TX-CNCY9LHKTEY1
7803,20250803,1000007802,CARD,PAID,61966.2,TX-WLCKYHA5IJVD
7804,20240809,1000007803,CASH,PAID,41164.2,TX-2E5MUBYSQGOQ
7805,20240107,1000007804,TRANSFER,PAID,54072.48,TX-KBB7UI6P1M7C
7806,20240702,1000007805,CARD,PAID,43981.08,TX-ETUVY26JHG0B
7807,20240329,1000007806,CARD,PAID,39619.92,TX-NMX2KM3K1GQE
7808,20250425,1000007807,CASH,PAID,41382.0,TX-KQXQ8FOCXBU4
7809,20250329,1000007808,CASH,PAID,36300.0,TX-L22U14R3RBF8
7810,20250427,1000007809,CARD,PAID,54313.88,TX-CNONFBHOSVW9
7811,20250913,1000007810,GATEWAY,PAID,15420.0,TX-HFAPIEA9E7MV
7812,20250816,1000007811,CASH,PAID,47916.0,TX-N2O52N5ZS5XW
7813,20250730,1000007812,CARD,PAID,49005.0,TX-TGPP34OFFVQ8
7814,20240222,1000007813,TRANSFER,PAID,84833.1,TX-NUQBEVB7CQEP
7815,20240826,1000007814,GATEWAY,PAID,74826.0,TX-XBYV24EIBNTX
7816,20241005,1000007815,CARD,PAID,50505.0,TX-0G7ZP6U9V1QY
7817,20240207,1000007816,GATEWAY,PAID,40104.0,TX-LEHXO8FMQ0MW
7818,20240928,1000007817,CARD,PAID,55950.0,TX-CH6FNVZKD6QO
7819,0,1000007818,GATEWAY,FAILED,95783.28,
7820,20240116,1000007819,GATEWAY,PAID,17208.3,TX-RK5QRL7JG7BF
7821,20241108,1000007820,TRANSFER,REFUNDED,32670.0,TX-5EBV6R26QS0B
7822,20250719,1000007821,GATEWAY,PAID,19057.5,TX-E9QVZMIU86Z2
7823,20240821,1000007822,GATEWAY,PAID,40365.6,TX-DCDIAEJMZ15K
7824,20250416,1000007823,GATEWAY,PAID,33570.0,TX-QZZ1XO5LSX8N
7825,20240926,1000007824,CASH,PAID,26136.0,TX-SS7WVNXNRXQO
7826,20240906,1000007825,GATEWAY,PAID,55650.0,TX-8XA1EATSCU13
7827,20240822,1000007826,CARD,PAID,13068.0,TX-E1TEQNO2CU7Y
7828,0,1000007827,CARD,FAILED,27588.0,
7829,20241001,1000007828,CARD,PAID,31718.7,TX-41XUPMKV8RVF
