order_item_pk,date_id,order_id,customer_id,product_id,channel_id,shipping_province_id,quantity,line_total,total_amount,status
6146,20240928,1000004583,1296,2,1,1,3,40500.0,49005.0,FULFILLED
6147,20240426,1000004584,713,1,1,2,1,12000.0,15420.0,FULFILLED
6148,20241213,1000004585,541,1,1,1,1,12936.0,16852.56,FULFILLED
6149,20250328,1000004586,157,1,2,1,2,25200.0,79497.0,FULFILLED
6150,20250328,1000004586,157,2,2,1,2,28500.0,79497.0,FULFILLED
6151,20250328,1000004586,157,1,2,1,1,12000.0,79497.0,FULFILLED
6152,20240930,1000004587,1370,2,1,1,1,14250.0,18442.5,FULFILLED
6153,20250712,1000004588,1455,1,2,3,1,11970.0,14483.7,PAID
6154,20250220,1000004589,657,2,2,1,2,30000.0,36300.0,FULFILLED
6155,20250806,1000004590,955,1,2,4,3,36000.0,92746.5,FULFILLED
6156,20250806,1000004590,955,2,2,4,1,14250.0,92746.5,FULFILLED
6157,20250806,1000004590,955,1,2,4,2,26400.0,92746.5,FULFILLED
6158,20240419,1000004591,84,1,2,4,3,34200.0,41382.0,FULFILLED
6159,20240903,1000004592,900,1,2,1,1,10800.0,13068.0,FULFILLED
6160,20250702,1000004593,479,1,1,1,3,34200.0,58617.0,FULFILLED
6161,20250702,1000004593,479,2,1,1,1,13500.0,58617.0,FULFILLED
6162,20250104,1000004594,164,1,1,1,3,35640.0,44024.4,PAID
6163,20250517,1000004595,255,1,2,2,2,24000.0,29040.0,FULFILLED
6164,20250916,1000004596,733,2,1,1,2,28350.0,35503.5,FULFILLED
6165,20250813,1000004597,192,1,2,1,3,31752.0,38419.92,FULFILLED
6166,20250114,1000004598,1083,1,2,2,1,10260.0,29657.1,FULFILLED
6167,20250114,1000004598,1083,2,2,2,1,14250.0,29657.1,FULFILLED
6168,20250330,1000004599,780,2,2,4,2,27000.0,32670.0,FULFILLED
6169,20240826,1000004600,242,1,1,2,2,20520.0,26029.2,FULFILLED
6170,20240702,1000004601,555,2,1,2,3,42750.0,52627.5,PAID
6171,20250203,1000004602,256,2,1,1,1,16500.0,21165.0,FULFILLED
6172,20240301,1000004603,635,2,1,1,3,39690.0,49224.9,PAID
6173,20240715,1000004604,349,1,2,3,3,34200.0,54188.64,FULFILLED
6174,20240715,1000004604,349,1,2,3,1,10584.0,54188.64,FULFILLED
6175,20250221,1000004605,306,2,1,3,1,14700.0,18987.0,FULFILLED
6176,20240113,1000004606,969,1,2,3,3,34200.0,74052.0,FULFILLED
6177,20240113,1000004606,969,2,2,3,2,27000.0,74052.0,FULFILLED
6178,20240905,1000004607,1180,1,2,3,2,22800.0,27588.0,CANCELLED
6179,20240407,1000004608,37,2,1,2,3,46305.0,120691.05,FULFILLED
6180,20240407,1000004608,37,1,1,2,2,22800.0,120691.05,FULFILLED
6181,20240407,1000004608,37,2,1,2,2,29400.0,120691.05,FULFILLED
6182,20250825,1000004609,846,1,1,1,1,11760.0,15429.6,FULFILLED
6183,20240720,1000004610,329,1,1,3,3,37044.0,46023.24,FULFILLED
6184,20240801,1000004611,140,1,2,3,2,25872.0,31305.12,FULFILLED
6185,20250509,1000004612,163,1,2,2,2,24000.0,29040.0,FULFILLED
6186,20250206,1000004613,86,1,1,1,2,24000.0,30540.0,PAID
6187,20240915,1000004614,521,2,2,2,1,13500.0,16335.0,FULFILLED
6188,20250730,1000004615,487,2,1,2,1,14175.0,33870.0,REFUNDED
6189,20250730,1000004615,487,2,1,2,1,12825.0,33870.0,REFUNDED
6190,20250902,1000004616,639,2,2,2,3,42750.0,51727.5,FULFILLED
6191,20240729,1000004617,1191,2,1,3,1,15000.0,19050.0,FULFILLED
6192,20250113,1000004618,1377,1,2,4,1,12000.0,14520.0,PAID
6193,20240411,1000004619,286,2,2,4,1,14700.0,17787.0,FULFILLED
6194,20250524,1000004620,1324,2,2,3,3,47250.0,57172.5,CREATED
6195,20240906,1000004621,702,2,2,1,2,31500.0,38115.0,FULFILLED
6196,20240118,1000004622,694,2,1,4,2,24300.0,30303.0,FULFILLED
6197,20250919,1000004623,665,2,2,1,3,38475.0,46554.75,FULFILLED
6198,20240216,1000004624,244,2,2,1,2,30000.0,79860.0,FULFILLED
6199,20240216,1000004624,244,1,2,1,3,36000.0,79860.0,FULFILLED
6200,20250425,1000004625,585,1,1,1,2,24000.0,29940.0,FULFILLED
6201,20250717,1000004626,651,2,1,2,1,13230.0,17208.3,FULFILLED
6202,20250202,1000004627,1408,1,1,4,2,22680.0,28342.8,FULFILLED
6203,20250517,1000004628,339,1,2,2,3,35280.0,42688.8,FULFILLED
6204,20240127,1000004629,1110,2,2,3,1,15000.0,18150.0,FULFILLED
6205,20250422,1000004630,1311,1,2,4,3,32400.0,39204.0,FULFILLED
6206,20240224,1000004631,827,1,1,3,1,11760.0,15129.6,CANCELLED
6207,20250901,1000004632,1382,1,1,2,3,35640.0,105580.12,FULFILLED
6208,20250901,1000004632,1382,1,1,2,3,35910.0,105580.12,FULFILLED
6209,20250901,1000004632,1382,2,1,2,1,14962.5,105580.12,FULFILLED
6210,20241220,1000004633,554,1,1,3,3,32400.0,74487.6,FULFILLED
6211,20241220,1000004633,554,1,1,3,3,29160.0,74487.6,FULFILLED
6212,20240531,1000004634,710,1,1,2,2,21600.0,27336.0,FULFILLED
6213,20250120,1000004635,1085,2,1,1,1,14250.0,18442.5,FULFILLED
6214,20240601,1000004636,449,1,1,3,2,21600.0,27336.0,FULFILLED
6215,20240108,1000004637,1359,1,1,1,3,39600.0,47916.0,FULFILLED
6216,20250224,1000004638,956,2,1,2,1,14175.0,17151.75,FULFILLED
6217,20240903,1000004639,143,1,2,4,2,25872.0,31305.12,FULFILLED
6218,20240319,1000004640,12,1,1,2,2,21600.0,27036.0,PAID
6219,20240115,1000004641,29,1,1,1,2,23760.0,30249.6,FULFILLED
6220,20250927,1000004642,688,1,1,1,1,11400.0,14994.0,FULFILLED
6221,20240409,1000004643,991,1,2,4,2,25080.0,30346.8,PAID
6222,20250314,1000004644,468,1,2,4,2,21600.0,26136.0,CANCELLED
6223,20240724,1000004645,650,1,1,4,3,36000.0,43560.0,FULFILLED
6224,20240713,1000004646,1002,1,1,1,2,22800.0,28488.0,FULFILLED
6225,20241126,1000004647,539,2,1,2,2,31500.0,39615.0,FULFILLED
6226,20240201,1000004648,397,2,2,3,3,38475.0,46554.75,FULFILLED
6227,20240918,1000004649,1059,2,2,1,2,30000.0,36300.0,REFUNDED
6228,20240526,1000004650,363,1,1,1,1,12000.0,15420.0,FULFILLED
6229,20240821,1000004651,806,1,2,4,3,29160.0,35283.6,PAID
6230,20240509,1000004652,949,2,2,4,1,15000.0,87120.0,FULFILLED
6231,20240509,1000004652,949,2,2,4,1,14250.0,87120.0,FULFILLED
6232,20240509,1000004652,949,2,2,4,3,42750.0,87120.0,FULFILLED
6233,20240621,1000004653,837,1,1,3,3,37044.0,45723.24,FULFILLED
6234,20250322,1000004654,1035,1,2,3,1,12540.0,15173.4,CANCELLED
6235,20241207,1000004655,485,1,1,1,1,11760.0,15429.6,FULFILLED
6236,20250410,1000004656,778,2,1,4,3,39690.0,49524.9,PAID
6237,20240725,1000004657,1076,1,1,4,3,34200.0,42282.0,PAID
6238,20240927,1000004658,658,1,1,1,1,11400.0,33098.62,FULFILLED
6239,20240927,1000004658,658,2,1,1,1,14962.5,33098.62,FULFILLED
6240,20240322,1000004659,1402,2,1,3,1,14962.5,68609.62,CREATED
6241,20240322,1000004659,1402,2,1,3,3,40500.0,68609.62,CREATED
6242,20250408,1000004660,303,1,1,3,1,10800.0,13968.0,CREATED
6243,20250612,1000004661,1078,1,1,2,3,35910.0,44351.1,CANCELLED
6244,20250503,1000004662,1388,2,2,3,1,15000.0,74197.2,FULFILLED
6245,20250503,1000004662,1388,1,2,3,2,23520.0,74197.2,FULFILLED
6246,20250503,1000004662,1388,1,2,3,2,22800.0,74197.2,FULFILLED
6247,20241017,1000004663,1286,1,2,2,3,32400.0,39204.0,FULFILLED
6248,20240709,1000004664,703,1,2,3,1,12348.0,14941.08,FULFILLED
6249,20250913,1000004665,250,1,2,4,2,22800.0,27588.0,FULFILLED
6250,20240130,1000004666,781,1,1,1,1,11340.0,43603.56,FULFILLED
6251,20240130,1000004666,781,1,1,1,2,24696.0,43603.56,FULFILLED
6252,20250209,1000004667,1033,1,2,1,2,24696.0,29882.16,FULFILLED
6253,20240518,1000004668,1255,2,1,2,1,14700.0,18687.0,FULFILLED
6254,20250923,1000004669,703,1,1,1,2,20520.0,26029.2,FULFILLED
6255,20240714,1000004670,824,1,1,4,3,34020.0,42664.2,PAID
6256,20241130,1000004671,863,2,1,1,3,42750.0,52927.5,FULFILLED
6257,20250630,1000004672,348,2,1,1,3,40500.0,50505.0,FULFILLED
6258,20240827,1000004673,1186,1,2,4,3,32400.0,39204.0,FULFILLED
6259,20250805,1000004674,618,2,2,4,1,12825.0,15518.25,FULFILLED
6260,20240312,1000004675,244,2,2,4,1,15000.0,18150.0,PAID
6261,20250920,1000004676,1082,1,1,1,3,37800.0,47238.0,PAID
6262,20241008,1000004677,97,1,1,3,3,35640.0,44024.4,CREATED
6263,20250308,1000004678,502,2,2,1,1,14250.0,17242.5,FULFILLED
6264,20240527,1000004679,284,1,1,4,2,23520.0,29659.2,REFUNDED
6265,20250111,1000004680,1112,2,1,3,3,42750.0,53227.5,FULFILLED
6266,20250924,1000004681,864,1,2,3,2,24000.0,29040.0,FULFILLED
6267,20250801,1000004682,1288,2,2,1,2,27000.0,67953.6,FULFILLED
6268,20250801,1000004682,1288,1,2,1,3,29160.0,67953.6,FULFILLED
6269,20240225,1000004683,1169,1,1,1,1,11400.0,14694.0,FULFILLED
6270,20240514,1000004684,1271,2,1,1,2,29400.0,36474.0,FULFILLED
6271,20240923,1000004685,996,2,2,1,3,46305.0,56029.05,FULFILLED
6272,20240609,1000004686,737,1,2,1,2,25872.0,31305.12,PAID
6273,20250224,1000004687,467,1,1,1,2,21600.0,44187.75,FULFILLED
6274,20250224,1000004687,467,2,1,1,1,14175.0,44187.75,FULFILLED
6275,20250421,1000004688,232,1,1,1,1,10260.0,48099.6,FULFILLED
6276,20250421,1000004688,232,2,1,1,2,28500.0,48099.6,FULFILLED
6277,20240920,1000004689,808,2,1,1,1,14175.0,93555.75,FULFILLED
6278,20240920,1000004689,808,2,1,1,2,30000.0,93555.75,FULFILLED
6279,20240920,1000004689,808,1,1,1,3,32400.0,93555.75,FULFILLED
6280,20240413,1000004690,1141,1,1,1,1,12000.0,15420.0,FULFILLED
6281,20240604,1000004691,363,2,2,3,1,14700.0,17787.0,FULFILLED
6282,20250518,1000004692,720,2,1,1,2,28500.0,87846.0,PAID
6283,20250518,1000004692,720,2,1,1,3,44100.0,87846.0,PAID
6284,20250502,1000004693,507,2,1,4,3,40500.0,64725.0,FULFILLED
6285,20250502,1000004693,507,1,1,4,1,12000.0,64725.0,FULFILLED
6286,20240620,1000004694,1040,1,1,1,1,10800.0,78168.18,PAID
6287,20240620,1000004694,1040,2,1,1,1,14250.0,78168.18,PAID
6288,20240620,1000004694,1040,1,1,1,3,38808.0,78168.18,PAID
6289,20250821,1000004695,180,1,1,1,2,26400.0,32844.0,REFUNDED
6290,20240323,1000004696,1385,1,2,3,1,10800.0,13068.0,FULFILLED
6291,20250815,1000004697,185,1,2,4,1,11400.0,13794.0,FULFILLED
6292,20240304,1000004698,238,1,1,1,2,25080.0,30346.8,REFUNDED
6293,20240313,1000004699,536,1,1,1,3,34200.0,42582.0,FULFILLED
6294,20250920,1000004700,1229,1,1,3,3,35910.0,44351.1,FULFILLED
6295,20250611,1000004701,814,1,1,1,2,24696.0,31382.16,FULFILLED
6296,20250512,1000004702,1055,2,1,1,3,42525.0,52355.25,FULFILLED
6297,20240411,1000004703,1196,1,1,1,1,11400.0,14994.0,CANCELLED
6298,20241125,1000004704,1068,1,2,3,2,19440.0,59731.65,PAID
6299,20241125,1000004704,1068,2,2,3,2,29925.0,59731.65,PAID
6300,20241026,1000004705,865,2,2,2,2,29400.0,35574.0,FULFILLED
6301,20250516,1000004706,1331,2,1,4,2,28500.0,61821.0,FULFILLED
6302,20250516,1000004706,1331,1,1,4,2,21600.0,61821.0,FULFILLED
6303,20240127,1000004707,299,1,1,3,2,23520.0,29659.2,FULFILLED
6304,20240719,1000004708,1394,2,2,4,1,15000.0,35392.5,FULFILLED
6305,20240719,1000004708,1394,2,2,4,1,14250.0,35392.5,FULFILLED
6306,20250401,1000004709,912,1,2,1,3,36000.0,43560.0,FULFILLED
6307,20250206,1000004710,858,1,1,1,3,34200.0,42882.0,FULFILLED
6308,20240309,1000004711,899,1,2,4,2,21168.0,73529.28,REFUNDED
6309,20240309,1000004711,899,1,2,4,3,39600.0,73529.28,REFUNDED
6310,20250209,1000004712,229,2,2,2,2,27000.0,32670.0,FULFILLED
6311,20250819,1000004713,134,1,2,1,2,24000.0,29040.0,CREATED
6312,20240722,1000004714,657,2,1,3,3,45000.0,113241.24,FULFILLED
6313,20240722,1000004714,657,1,1,3,3,37044.0,113241.24,FULFILLED
6314,20240722,1000004714,657,1,1,3,1,10800.0,113241.24,FULFILLED
6315,20250303,1000004715,210,1,1,1,1,10584.0,48380.64,FULFILLED
6316,20250303,1000004715,210,2,1,1,2,29400.0,48380.64,FULFILLED
6317,20240924,1000004716,1400,1,1,1,1,11340.0,14921.4,PAID
6318,20240628,1000004717,23,2,2,1,2,27000.0,110293.92,FULFILLED
6319,20240628,1000004717,23,1,2,1,3,32400.0,110293.92,FULFILLED
6320,20240628,1000004717,23,1,2,1,3,31752.0,110293.92,FULFILLED
6321,20250804,1000004718,339,1,2,1,2,25200.0,30492.0,FULFILLED
6322,20240716,1000004719,1043,2,2,2,1,12150.0,14701.5,FULFILLED
6323,20240809,1000004720,829,2,1,1,3,45000.0,55650.0,FULFILLED
6324,20250307,1000004721,932,1,2,1,2,26400.0,49186.5,CANCELLED
6325,20250307,1000004721,932,2,2,1,1,14250.0,49186.5,CANCELLED
6326,20240415,1000004722,433,1,2,1,1,12540.0,15173.4,FULFILLED
6327,20250605,1000004723,1280,2,2,2,3,42525.0,51455.25,REFUNDED
6328,20240608,1000004724,1463,2,2,1,2,30870.0,37352.7,FULFILLED
6329,20240611,1000004725,1314,2,2,2,1,13500.0,16335.0,FULFILLED
6330,20240503,1000004726,812,2,1,1,3,44100.0,54261.0,FULFILLED
6331,20250805,1000004727,1159,2,2,4,1,14700.0,17787.0,FULFILLED
6332,20250123,1000004728,1424,2,1,1,2,29400.0,36774.0,FULFILLED
6333,20250313,1000004729,276,1,1,2,3,32400.0,54624.0,CANCELLED
6334,20250313,1000004729,276,1,1,2,1,12000.0,54624.0,CANCELLED
6335,20250402,1000004730,132,2,2,2,3,40500.0,49005.0,PAID
6336,20250831,1000004731,270,1,2,3,1,10800.0,13068.0,REFUNDED
6337,20250311,1000004732,779,2,2,1,1,14700.0,46827.0,PAID
6338,20250311,1000004732,779,1,2,1,2,24000.0,46827.0,PAID
6339,20240511,1000004733,1015,2,2,4,3,44550.0,53905.5,PAID
6340,20250203,1000004734,314,1,2,3,1,10260.0,12414.6,FULFILLED
6341,20240514,1000004735,1489,2,1,1,2,33000.0,39930.0,PAID
6342,20240716,1000004736,425,1,1,1,3,37044.0,46323.24,FULFILLED
6343,20240729,1000004737,157,2,2,1,1,13500.0,42471.0,REFUNDED
6344,20240729,1000004737,157,1,2,1,2,21600.0,42471.0,REFUNDED
6345,20250814,1000004738,1421,2,2,2,3,46305.0,88699.05,FULFILLED
6346,20250814,1000004738,1421,2,2,2,2,27000.0,88699.05,FULFILLED
6347,20250105,1000004739,384,1,1,1,2,21600.0,26136.0,FULFILLED
6348,20240227,1000004740,1336,1,2,2,3,35280.0,42688.8,FULFILLED
6349,20240719,1000004741,1330,2,1,1,2,31500.0,73689.0,FULFILLED
6350,20240719,1000004741,1330,2,1,1,2,29400.0,73689.0,FULFILLED
6351,20241103,1000004742,943,2,1,1,2,27000.0,92565.0,FULFILLED
6352,20241103,1000004742,943,1,1,1,3,36000.0,92565.0,FULFILLED
6353,20241103,1000004742,943,2,1,1,1,13500.0,92565.0,FULFILLED
6354,20250308,1000004743,225,1,1,1,3,35280.0,43588.8,PAID
6355,20250307,1000004744,784,2,2,4,1,13500.0,70785.0,CANCELLED
6356,20250307,1000004744,784,2,2,4,3,45000.0,70785.0,CANCELLED
6357,20250704,1000004745,1209,1,2,4,3,32400.0,39204.0,FULFILLED
6358,20250922,1000004746,339,1,1,4,3,37620.0,46420.2,PAID
6359,20240812,1000004747,920,1,2,2,3,30780.0,62857.08,REFUNDED
6360,20240812,1000004747,920,1,2,2,2,21168.0,62857.08,REFUNDED
6361,20250203,1000004748,627,2,1,1,2,27000.0,33570.0,FULFILLED
6362,20240609,1000004749,261,2,2,2,1,16500.0,71420.25,PAID
6363,20240609,1000004749,261,2,2,2,3,42525.0,71420.25,PAID
6364,20240609,1000004750,672,1,1,4,3,34200.0,84942.0,FULFILLED
6365,20240609,1000004750,672,1,1,4,3,36000.0,84942.0,FULFILLED
6366,20241018,1000004751,1350,1,1,1,2,23520.0,71341.2,CANCELLED
6367,20241018,1000004751,1350,1,1,1,3,34200.0,71341.2,CANCELLED
6368,20250428,1000004752,259,2,2,3,2,30870.0,53687.7,FULFILLED
6369,20250428,1000004752,259,2,2,3,1,13500.0,53687.7,FULFILLED
6370,20241127,1000004753,1354,1,2,4,2,22800.0,42834.0,FULFILLED
6371,20241127,1000004753,1354,1,2,4,1,12600.0,42834.0,FULFILLED
6372,20250518,1000004754,1310,2,1,1,3,40500.0,95943.0,FULFILLED
6373,20250518,1000004754,1310,1,1,1,3,37800.0,95943.0,FULFILLED
6374,20250603,1000004755,1224,1,2,2,2,21600.0,26136.0,FULFILLED
6375,20240701,1000004756,850,1,1,1,2,22800.0,28788.0,PAID
6376,20240420,1000004757,1284,2,2,1,1,12825.0,15518.25,FULFILLED
6377,20250426,1000004758,1127,2,2,1,1,15675.0,18966.75,FULFILLED
6378,20250105,1000004759,133,1,2,2,3,32400.0,39204.0,FULFILLED
6379,20250106,1000004760,1154,2,1,1,1,14700.0,18687.0,CREATED
6380,20250428,1000004761,73,1,2,4,2,24000.0,29040.0,CANCELLED
6381,20240904,1000004762,1222,2,1,1,1,15750.0,20557.5,FULFILLED
6382,20240203,1000004763,119,1,1,1,1,12000.0,15720.0,FULFILLED
6383,20250621,1000004764,1190,1,2,2,2,23940.0,28967.4,FULFILLED
6384,20240414,1000004765,1500,2,1,1,2,28500.0,35685.0,FULFILLED
6385,20240325,1000004766,148,1,2,3,3,37800.0,45738.0,FULFILLED
6386,20240826,1000004767,233,1,1,1,2,25080.0,31546.8,FULFILLED
6387,20240112,1000004768,685,1,1,1,1,12000.0,15720.0,FULFILLED
6388,20250831,1000004769,1183,1,2,1,2,25080.0,30346.8,FULFILLED
6389,20240111,1000004770,427,1,2,1,2,25200.0,30492.0,FULFILLED
6390,20240328,1000004771,996,2,1,3,3,42750.0,51727.5,FULFILLED
6391,20240216,1000004772,74,2,2,1,3,44100.0,53361.0,FULFILLED
6392,20250516,1000004773,407,2,1,1,1,15675.0,49269.75,CREATED
6393,20250516,1000004773,407,2,1,1,2,24300.0,49269.75,CREATED
6394,20240709,1000004774,1121,2,1,2,2,28500.0,35385.0,FULFILLED
6395,20250222,1000004775,1209,1,1,4,2,21600.0,27036.0,FULFILLED
6396,20240501,1000004776,494,1,1,1,3,38808.0,110845.68,FULFILLED
6397,20240501,1000004776,494,2,1,1,2,28500.0,110845.68,FULFILLED
6398,20240501,1000004776,494,2,1,1,2,24300.0,110845.68,FULFILLED
6399,20241111,1000004777,1026,1,1,1,3,37044.0,44823.24,PAID
6400,20250806,1000004778,773,1,1,1,1,11400.0,13794.0,FULFILLED
6401,20250411,1000004779,91,1,1,2,1,9720.0,12661.2,PAID
6402,20240803,1000004780,301,1,1,3,2,22800.0,29088.0,FULFILLED
6403,20241012,1000004781,33,1,2,1,1,12540.0,64178.4,FULFILLED
6404,20241012,1000004781,33,2,2,1,3,40500.0,64178.4,FULFILLED
6405,20250611,1000004782,1480,2,1,1,1,13500.0,46275.0,PAID
6406,20250611,1000004782,1480,1,1,1,2,24000.0,46275.0,PAID
6407,20240627,1000004783,635,2,2,1,3,44100.0,53361.0,FULFILLED
6408,20240716,1000004784,823,1,1,1,1,11760.0,15129.6,FULFILLED
6409,20240723,1000004785,49,2,2,1,3,45000.0,54450.0,FULFILLED
6410,20240829,1000004786,422,1,1,1,3,32400.0,40404.0,FULFILLED
6411,20250423,1000004787,649,1,2,2,3,32400.0,39204.0,FULFILLED
6412,20241114,1000004788,351,2,2,4,2,31500.0,38115.0,FULFILLED
6413,20241102,1000004789,1335,2,1,1,2,30000.0,37500.0,CREATED
6414,20250510,1000004790,382,1,2,2,2,19440.0,23522.4,FULFILLED
6415,20250411,1000004791,1466,2,1,1,3,47250.0,57172.5,FULFILLED
6416,20250613,1000004792,546,1,1,2,2,23760.0,28749.6,FULFILLED
6417,20240630,1000004793,160,2,2,3,1,15000.0,18150.0,REFUNDED
6418,20240327,1000004794,1075,1,2,4,2,23940.0,43487.4,FULFILLED
6419,20240327,1000004794,1075,1,2,4,1,12000.0,43487.4,FULFILLED
6420,20241130,1000004795,455,2,2,1,2,30000.0,36300.0,FULFILLED
6421,20250101,1000004796,241,2,1,4,2,31350.0,79605.9,PAID
6422,20250101,1000004796,241,1,1,4,2,22680.0,79605.9,PAID
6423,20250101,1000004796,241,1,1,4,1,11760.0,79605.9,PAID
6424,20250329,1000004797,710,1,2,2,1,12000.0,14520.0,REFUNDED
6425,20250315,1000004798,645,1,1,1,3,32400.0,86142.0,FULFILLED
6426,20250315,1000004798,645,1,1,1,3,37800.0,86142.0,FULFILLED
6427,20240612,1000004799,367,2,2,2,2,29400.0,52816.5,FULFILLED
6428,20240612,1000004799,367,2,2,2,1,14250.0,52816.5,FULFILLED
6429,20241115,1000004800,890,2,2,4,2,28500.0,87846.0,FULFILLED
6430,20241115,1000004800,890,2,2,4,3,44100.0,87846.0,FULFILLED
6431,20250526,1000004801,927,1,1,1,2,23520.0,29359.2,CANCELLED
6432,20250503,1000004802,133,1,1,4,3,34200.0,41382.0,FULFILLED
6433,20250119,1000004803,524,1,2,2,2,24000.0,71728.8,CANCELLED
6434,20250119,1000004803,524,1,2,2,3,35280.0,71728.8,CANCELLED
6435,20241104,1000004804,635,1,1,2,2,23520.0,29359.2,PAID
6436,20240626,1000004805,1206,1,1,4,2,26400.0,33144.0,FULFILLED
6437,20240224,1000004806,1461,2,1,2,2,27000.0,45738.0,FULFILLED
6438,20240224,1000004806,1461,1,1,2,1,10800.0,45738.0,FULFILLED
6439,20250403,1000004807,601,1,1,4,3,32400.0,40104.0,PAID
6440,20241220,1000004808,1057,1,1,4,3,34020.0,42364.2,FULFILLED
6441,20240807,1000004809,357,1,2,4,1,10800.0,13068.0,FULFILLED
6442,20240319,1000004810,1261,1,1,2,3,32400.0,40104.0,FULFILLED
6443,20250206,1000004811,26,1,1,1,2,24696.0,30782.16,FULFILLED
6444,20250423,1000004812,588,1,2,3,3,32400.0,39204.0,CANCELLED
6445,20240209,1000004813,17,1,1,1,2,22800.0,28488.0,FULFILLED
6446,20240507,1000004814,730,2,1,1,1,15750.0,38707.5,FULFILLED
6447,20240507,1000004814,730,2,1,1,1,15000.0,38707.5,FULFILLED
6448,20250713,1000004815,874,2,2,4,2,29400.0,35574.0,REFUNDED
6449,20250303,1000004816,961,2,1,2,2,30870.0,38552.7,CANCELLED
6450,20240216,1000004817,1127,2,1,1,3,42750.0,53227.5,FULFILLED
6451,20250215,1000004818,1324,2,1,4,3,42750.0,53227.5,PAID
6452,20241209,1000004819,8,1,1,1,1,10800.0,14268.0,REFUNDED
6453,20240426,1000004820,906,1,2,3,2,24000.0,29040.0,FULFILLED
6454,20250415,1000004821,807,1,1,1,3,35640.0,44024.4,FULFILLED
6455,20240814,1000004822,1111,2,2,3,3,40500.0,62799.0,FULFILLED
6456,20240814,1000004822,1111,1,2,3,1,11400.0,62799.0,FULFILLED
6457,20240802,1000004823,1279,2,1,1,3,40500.0,49905.0,FULFILLED
6458,20240609,1000004824,728,1,1,3,2,22800.0,71476.8,FULFILLED
6459,20240609,1000004824,728,1,1,3,3,35280.0,71476.8,FULFILLED
6460,20250225,1000004825,337,1,1,1,2,19440.0,24422.4,FULFILLED
6461,20250930,1000004826,1302,1,1,2,3,39600.0,49116.0,CANCELLED
6462,20241009,1000004827,832,1,2,4,2,21600.0,26136.0,FULFILLED
6463,20250827,1000004828,226,2,2,4,1,14175.0,17151.75,PAID
6464,20240520,1000004829,810,2,2,2,2,29400.0,123783.0,PAID
6465,20240520,1000004829,810,1,2,2,3,32400.0,123783.0,PAID
6466,20240520,1000004829,810,2,2,2,3,40500.0,123783.0,PAID
6467,20250205,1000004830,923,2,2,1,1,15675.0,18966.75,FULFILLED
6468,20250530,1000004831,816,1,1,1,2,23940.0,78872.4,FULFILLED
6469,20250530,1000004831,816,2,1,1,3,40500.0,78872.4,FULFILLED
6470,20240318,1000004832,1205,1,1,2,3,32400.0,112423.2,FULFILLED
6471,20240318,1000004832,1205,1,1,2,3,36000.0,112423.2,FULFILLED
6472,20240318,1000004832,1205,1,1,2,2,23520.0,112423.2,FULFILLED
6473,20250116,1000004833,240,2,1,1,2,28500.0,34485.0,FULFILLED
6474,20240825,1000004834,867,1,1,4,1,11760.0,41042.88,FULFILLED
6475,20240825,1000004834,867,1,1,4,2,21168.0,41042.88,FULFILLED
6476,20250723,1000004835,60,2,2,3,3,44100.0,53361.0,FULFILLED
6477,20241009,1000004836,676,1,1,2,2,21168.0,69502.08,PAID
6478,20241009,1000004836,676,1,1,2,3,35280.0,69502.08,PAID
6479,20250702,1000004837,1029,1,2,1,3,32400.0,39204.0,FULFILLED
6480,20240130,1000004838,453,1,2,3,3,30780.0,37243.8,PAID
6481,20241130,1000004839,1480,1,2,1,2,21600.0,86974.8,CANCELLED
6482,20241130,1000004839,1480,2,2,1,1,15000.0,86974.8,CANCELLED
6483,20241130,1000004839,1480,1,2,1,3,35280.0,86974.8,CANCELLED
6484,20241205,1000004840,865,1,1,3,2,23520.0,70823.4,FULFILLED
6485,20241205,1000004840,865,1,1,3,3,34020.0,70823.4,FULFILLED
6486,20240120,1000004841,922,2,1,4,2,27000.0,53135.7,PAID
6487,20240120,1000004841,922,2,1,4,1,16170.0,53135.7,PAID
6488,20240331,1000004842,883,1,2,4,2,22800.0,71148.0,FULFILLED
6489,20240331,1000004842,883,1,2,4,3,36000.0,71148.0,FULFILLED
6490,20250330,1000004843,204,2,1,3,3,44550.0,53905.5,FULFILLED
6491,20240327,1000004844,983,2,2,3,1,13500.0,51909.0,CANCELLED
6492,20240327,1000004844,983,2,2,3,2,29400.0,51909.0,CANCELLED
6493,20240725,1000004845,34,1,2,2,2,23520.0,28459.2,FULFILLED
6494,20240914,1000004846,517,2,2,2,3,40500.0,114345.0,FULFILLED
6495,20240914,1000004846,517,1,2,2,3,32400.0,114345.0,FULFILLED
6496,20240914,1000004846,517,1,2,2,2,21600.0,114345.0,FULFILLED
6497,20240527,1000004847,181,2,2,1,2,28500.0,34485.0,PAID
6498,20250919,1000004848,477,2,2,2,2,27000.0,32670.0,FULFILLED
6499,20250812,1000004849,344,1,1,1,2,21600.0,27336.0,FULFILLED
6500,20240229,1000004850,206,2,2,2,1,13500.0,16335.0,FULFILLED
6501,20250221,1000004851,861,1,1,1,2,25080.0,30346.8,FULFILLED
6502,20241014,1000004852,301,2,1,1,1,16500.0,21465.0,PAID
6503,20250307,1000004853,1130,2,2,3,2,30000.0,79860.0,FULFILLED
6504,20250307,1000004853,1130,1,2,3,3,36000.0,79860.0,FULFILLED
