shipment_pk,shipped_date_id,order_id,shipping_province_id,carrier,status,delivery_time_days
5074,20240610,1000005073,2,Correo Argentino,DELIVERED,5.9009837962962965
5075,0,1000005074,1,Correo Argentino,CANCELLED,
5076,20250827,1000005075,4,Correo Argentino,SHIPPED,4.58875
5077,20241126,1000005076,2,PICKUP,DELIVERED,1.301412037037037
5078,20240318,1000005077,1,Correo Argentino,DELIVERED,2.735821759259259
5079,20240615,1000005078,1,PICKUP,DELIVERED,1.6954398148148149
5080,20250421,1000005079,2,Correo Argentino,DELIVERED,2.1829513888888887
5081,0,1000005080,1,Correo Argentino,CANCELLED,
5082,20240722,1000005081,1,Correo Argentino,DELIVERED,4.907986111111111
5083,20240829,1000005082,1,Correo Argentino,SHIPPED,5.9978240740740745
5084,20240527,1000005083,1,PICKUP,DELIVERED,1.312662037037037
5085,20250521,1000005084,3,Correo Argentino,DELIVERED,3.823587962962963
5086,20240206,1000005085,2,PICKUP,SHIPPED,1.5525925925925925
5087,20240512,1000005086,2,PICKUP,DELIVERED,1.8910185185185184
5088,20240125,1000005087,3,PICKUP,DELIVERED,1.8143981481481481
5089,20240214,1000005088,1,Correo Argentino,DELIVERED,3.8956712962962965
5090,20250217,1000005089,1,PICKUP,SHIPPED,1.3830208333333334
5091,20240218,1000005090,1,PICKUP,SHIPPED,1.6008564814814814
5092,20250220,1000005091,2,PICKUP,DELIVERED,1.5827662037037038
5093,20250203,1000005092,1,PICKUP,SHIPPED,1.8776736111111112
5094,20250923,1000005093,1,Correo Argentino,DELIVERED,4.217743055555555
5095,20250817,1000005094,1,Correo Argentino,DELIVERED,4.602048611111111
5096,20250630,1000005095,3,Correo Argentino,DELIVERED,3.930127314814815
5097,20241127,1000005096,3,PICKUP,DELIVERED,1.9550810185185186
5098,20240207,1000005097,2,PICKUP,DELIVERED,1.2510300925925926
5099,20250711,1000005098,4,Correo Argentino,DELIVERED,7.883599537037037
5100,20250120,1000005099,1,Correo Argentino,DELIVERED,4.987638888888889
5101,20241108,1000005100,1,Correo Argentino,DELIVERED,4.445763888888889
5102,20250515,1000005101,1,Correo Argentino,DELIVERED,4.200601851851852
5103,20240501,1000005102,3,PICKUP,DELIVERED,1.402962962962963
5104,20250111,1000005103,1,PICKUP,SHIPPED,1.3762152777777779
5105,20250825,1000005104,4,PICKUP,DELIVERED,1.1884027777777777
5106,20240928,1000005105,1,PICKUP,DELIVERED,1.301435185185185
5107,20250704,1000005106,2,PICKUP,SHIPPED,1.6811458333333333
5108,20240109,1000005107,4,PICKUP,DELIVERED,1.3087847222222222
5109,20250420,1000005108,4,PICKUP,DELIVERED,1.0484953703703703
5110,20241016,1000005109,1,Correo Argentino,SHIPPED,2.5835416666666666
5111,20241107,1000005110,1,Correo Argentino,DELIVERED,3.3090972222222224
5112,20240421,1000005111,1,Correo Argentino,DELIVERED,5.151805555555556
5113,20250217,1000005112,1,Correo Argentino,SHIPPED,2.9307291666666666
5114,20240905,1000005113,1,Correo Argentino,DELIVERED,3.428541666666667
5115,20241003,1000005114,3,PICKUP,DELIVERED,1.8125694444444445
5116,20240415,1000005115,3,PICKUP,DELIVERED,1.8665046296296297
5117,20250313,1000005116,1,Correo Argentino,DELIVERED,3.077210648148148
5118,20241217,1000005117,4,PICKUP,DELIVERED,1.35875
5119,20250105,1000005118,4,PICKUP,SHIPPED,1.3575578703703703
5120,20240103,1000005119,3,Correo Argentino,DELIVERED,3.481851851851852
5121,20240105,1000005120,3,Correo Argentino,DELIVERED,4.7947800925925925
5122,0,1000005121,1,Correo Argentino,CANCELLED,
5123,20250203,1000005122,4,PICKUP,DELIVERED,1.7829282407407407
5124,20250622,1000005123,4,PICKUP,DELIVERED,1.8322916666666667
5125,20250513,1000005124,3,Correo Argentino,DELIVERED,5.799027777777778
5126,20250809,1000005125,1,Correo Argentino,DELIVERED,3.480648148148148
5127,20250214,1000005126,3,Correo Argentino,DELIVERED,5.710277777777778
5128,20240320,1000005127,2,PICKUP,SHIPPED,1.3674189814814814
5129,20241011,1000005128,3,PICKUP,DELIVERED,1.520474537037037
5130,20241207,1000005129,3,Correo Argentino,DELIVERED,3.135775462962963
5131,20240724,1000005130,1,PICKUP,DELIVERED,1.5771180555555555
5132,20240211,1000005131,1,Correo Argentino,DELIVERED,4.806006944444444
5133,20241026,1000005132,4,PICKUP,DELIVERED,1.5632523148148147
5134,20250213,1000005133,2,Correo Argentino,DELIVERED,4.467777777777778
5135,20240302,1000005134,2,Correo Argentino,SHIPPED,5.168391203703703
5136,20250617,1000005135,1,Correo Argentino,SHIPPED,2.645347222222222
5137,20240815,1000005136,1,PICKUP,DELIVERED,1.3736689814814815
5138,20241113,1000005137,4,Correo Argentino,DELIVERED,5.482997685185185
5139,0,1000005138,1,Correo Argentino,CANCELLED,
5140,20250328,1000005139,3,PICKUP,DELIVERED,1.488877314814815
5141,20241122,1000005140,4,Correo Argentino,DELIVERED,7.6707986111111115
5142,20250101,1000005141,2,PICKUP,DELIVERED,1.2547222222222223
5143,20240110,1000005142,2,Correo Argentino,DELIVERED,3.9464814814814817
5144,20250128,1000005143,4,Correo Argentino,DELIVERED,6.0180439814814815
5145,20241009,1000005144,3,PICKUP,DELIVERED,1.7624768518518519
5146,20240826,1000005145,4,PICKUP,DELIVERED,1.1879629629629629
5147,20250301,1000005146,3,PICKUP,DELIVERED,1.7858564814814815
5148,0,1000005147,2,PICKUP,CANCELLED,
5149,20250530,1000005148,3,Correo Argentino,DELIVERED,4.736342592592592
5150,20240412,1000005149,4,Correo Argentino,SHIPPED,7.730046296296297
5151,20250610,1000005150,1,Correo Argentino,DELIVERED,3.895324074074074
5152,20240209,1000005151,1,PICKUP,DELIVERED,1.0789930555555556
5153,20240318,1000005152,1,Correo Argentino,SHIPPED,3.373611111111111
5154,20240323,1000005153,1,Correo Argentino,DELIVERED,2.8362731481481482
5155,20240319,1000005154,2,Correo Argentino,SHIPPED,2.949085648148148
5156,20240328,1000005155,4,PICKUP,DELIVERED,1.3240625
5157,20250313,1000005156,1,Correo Argentino,SHIPPED,2.6262037037037036
5158,20250426,1000005157,2,PICKUP,DELIVERED,1.6787847222222223
5159,20241202,1000005158,1,PICKUP,SHIPPED,1.121550925925926
5160,20250802,1000005159,2,Correo Argentino,DELIVERED,4.27806712962963
5161,20240727,1000005160,4,Correo Argentino,DELIVERED,6.281863425925926
5162,20241015,1000005161,4,Correo Argentino,DELIVERED,7.310844907407407
5163,20250503,1000005162,1,Correo Argentino,DELIVERED,5.499305555555556
5164,20250710,1000005163,1,Correo Argentino,DELIVERED,2.200902777777778
5165,20240616,1000005164,1,Correo Argentino,DELIVERED,3.5501388888888887
5166,20241202,1000005165,1,Correo Argentino,SHIPPED,3.7360185185185184
5167,20240825,1000005166,1,PICKUP,DELIVERED,1.3655092592592593
5168,20241217,1000005167,3,PICKUP,DELIVERED,1.6921527777777778
5169,20250104,1000005168,1,Correo Argentino,SHIPPED,5.940891203703703
5170,20241109,1000005169,3,PICKUP,SHIPPED,1.2223958333333333
5171,20250627,1000005170,2,PICKUP,DELIVERED,1.320173611111111
5172,20241031,1000005171,4,PICKUP,DELIVERED,1.5381597222222223
5173,20250506,1000005172,3,Correo Argentino,SHIPPED,3.3511921296296294
5174,20240213,1000005173,2,Correo Argentino,DELIVERED,2.9272685185185185
5175,20240312,1000005174,4,PICKUP,SHIPPED,1.429861111111111
5176,20240524,1000005175,2,PICKUP,SHIPPED,1.300150462962963
5177,20250413,1000005176,4,PICKUP,DELIVERED,1.1995023148148147
5178,20250406,1000005177,2,PICKUP,DELIVERED,1.6756944444444444
5179,20240206,1000005178,3,PICKUP,DELIVERED,1.7212037037037038
5180,20250423,1000005179,1,Correo Argentino,DELIVERED,2.6478703703703705
5181,20240404,1000005180,1,Correo Argentino,DELIVERED,3.5123148148148147
5182,20240723,1000005181,1,Correo Argentino,DELIVERED,5.042175925925926
5183,20240724,1000005182,1,Correo Argentino,DELIVERED,3.034375
5184,0,1000005183,4,Correo Argentino,CANCELLED,
5185,20240417,1000005184,3,PICKUP,DELIVERED,1.5625462962962964
5186,20240815,1000005185,3,PICKUP,DELIVERED,1.6814120370370371
5187,20240217,1000005186,3,Correo Argentino,DELIVERED,2.3516666666666666
5188,20241028,1000005187,1,PICKUP,DELIVERED,1.4568981481481482
5189,0,1000005188,2,Correo Argentino,CANCELLED,
5190,20250120,1000005189,1,Correo Argentino,DELIVERED,2.0427199074074074
5191,20250525,1000005190,2,PICKUP,DELIVERED,1.7932407407407407
5192,20250830,1000005191,3,PICKUP,DELIVERED,1.3542939814814814
5193,20250110,1000005192,4,Correo Argentino,DELIVERED,4.081932870370371
5194,20240306,1000005193,2,PICKUP,SHIPPED,1.762488425925926
5195,20240828,1000005194,4,PICKUP,DELIVERED,1.290486111111111
5196,20241031,1000005195,2,Correo Argentino,DELIVERED,3.7944328703703705
5197,20250703,1000005196,1,PICKUP,DELIVERED,1.6772453703703705
5198,20250310,1000005197,3,PICKUP,DELIVERED,1.6150810185185185
5199,20250616,1000005198,4,PICKUP,SHIPPED,1.5872453703703704
5200,20250128,1000005199,1,PICKUP,DELIVERED,1.8340856481481482
5201,20240208,1000005200,2,PICKUP,DELIVERED,1.6562037037037036
5202,0,1000005201,4,Correo Argentino,CANCELLED,
5203,20240826,1000005202,2,PICKUP,SHIPPED,1.8372222222222223
5204,20250928,1000005203,1,Correo Argentino,DELIVERED,2.0206712962962965
5205,20240314,1000005204,2,PICKUP,DELIVERED,1.0885300925925927
5206,20240920,1000005205,3,PICKUP,SHIPPED,1.4687037037037036
5207,20250812,1000005206,1,Correo Argentino,DELIVERED,2.8339351851851853
5208,20240928,1000005207,1,Correo Argentino,DELIVERED,4.111678240740741
5209,20241021,1000005208,1,PICKUP,DELIVERED,1.3392824074074074
5210,20240520,1000005209,2,Correo Argentino,DELIVERED,3.7442824074074075
5211,20250615,1000005210,2,Correo Argentino,DELIVERED,3.048287037037037
5212,20250523,1000005211,2,PICKUP,DELIVERED,1.7573032407407407
5213,20240915,1000005212,4,PICKUP,DELIVERED,1.199837962962963
5214,20240603,1000005213,1,PICKUP,DELIVERED,1.202060185185185
5215,20240831,1000005214,1,PICKUP,DELIVERED,1.5273958333333333
5216,20240229,1000005215,1,Correo Argentino,DELIVERED,4.143055555555556
5217,20240625,1000005216,2,Correo Argentino,DELIVERED,5.052129629629629
5218,20250803,1000005217,2,Correo Argentino,DELIVERED,4.831469907407407
5219,20240706,1000005218,3,PICKUP,SHIPPED,1.3268287037037036
5220,20250822,1000005219,2,Correo Argentino,SHIPPED,4.875844907407408
5221,20240322,1000005220,3,Correo Argentino,DELIVERED,4.111284722222222
5222,20240618,1000005221,2,PICKUP,SHIPPED,1.074675925925926
5223,20241009,1000005222,1,Correo Argentino,DELIVERED,3.1090393518518518
5224,20240915,1000005223,1,Correo Argentino,SHIPPED,2.5147453703703704
5225,20240704,1000005224,1,Correo Argentino,DELIVERED,3.8019560185185184
5226,0,1000005225,1,Correo Argentino,CANCELLED,
5227,20250816,1000005226,1,Correo Argentino,DELIVERED,2.1741087962962964
5228,0,1000005227,2,PICKUP,CANCELLED,
5229,20250617,1000005228,2,PICKUP,DELIVERED,1.8356944444444445
5230,20240503,1000005229,1,Correo Argentino,DELIVERED,4.2298379629629625
5231,20250908,1000005230,2,Correo Argentino,DELIVERED,4.857256944444444
5232,20250224,1000005231,3,PICKUP,DELIVERED,1.9178356481481482
5233,20250408,1000005232,3,Correo Argentino,DELIVERED,4.894502314814815
5234,20250511,1000005233,2,Correo Argentino,SHIPPED,5.531493055555556
5235,20250823,1000005234,2,Correo Argentino,DELIVERED,5.337997685185186
5236,20250916,1000005235,2,PICKUP,SHIPPED,1.7341550925925926
5237,20250419,1000005236,1,Correo Argentino,SHIPPED,2.098171296296296
5238,20250520,1000005237,4,PICKUP,DELIVERED,1.1603587962962962
5239,20250527,1000005238,1,Correo Argentino,DELIVERED,4.167951388888889
5240,20241101,1000005239,2,Correo Argentino,DELIVERED,5.221076388888889
5241,20240218,1000005240,3,Correo Argentino,DELIVERED,3.159236111111111
5242,20250815,1000005241,1,PICKUP,DELIVERED,1.9561689814814816
5243,20240312,1000005242,2,Correo Argentino,DELIVERED,3.7250810185185186
5244,20250118,1000005243,4,Correo Argentino,DELIVERED,5.496574074074074
5245,0,1000005244,1,Correo Argentino,CANCELLED,
5246,20250825,1000005245,2,PICKUP,DELIVERED,1.8787037037037038
5247,20240303,1000005246,1,Correo Argentino,SHIPPED,2.9409953703703704
5248,20250809,1000005247,4,PICKUP,SHIPPED,1.3637152777777777
5249,20250508,1000005248,1,Correo Argentino,DELIVERED,4.465289351851852
5250,0,1000005249,2,Correo Argentino,CANCELLED,
5251,20250613,1000005250,3,PICKUP,DELIVERED,1.777025462962963
5252,0,1000005251,1,PICKUP,CANCELLED,
5253,20250819,1000005252,4,PICKUP,DELIVERED,1.9277546296296297
5254,20241112,1000005253,3,PICKUP,DELIVERED,1.2949074074074074
5255,20240930,1000005254,1,Correo Argentino,DELIVERED,5.91050925925926
5256,20250401,1000005255,2,Correo Argentino,DELIVERED,2.5142824074074075
5257,20250324,1000005256,1,Correo Argentino,DELIVERED,5.3089814814814815
5258,20240824,1000005257,3,PICKUP,DELIVERED,1.1853125
5259,20250806,1000005258,2,PICKUP,DELIVERED,1.3912731481481482
5260,20240425,1000005259,3,PICKUP,DELIVERED,1.366863425925926
5261,20240509,1000005260,3,PICKUP,DELIVERED,1.417025462962963
5262,20250909,1000005261,2,Correo Argentino,DELIVERED,4.429618055555555
5263,0,1000005262,3,Correo Argentino,CANCELLED,
5264,20240612,1000005263,2,Correo Argentino,READY,4.742662037037037
5265,20250929,1000005264,2,PICKUP,DELIVERED,1.992488425925926
5266,20250807,1000005265,1,Correo Argentino,DELIVERED,5.1313657407407405
5267,20240512,1000005266,3,Correo Argentino,DELIVERED,3.6826273148148148
5268,20240705,1000005267,2,PICKUP,SHIPPED,1.9825578703703703
5269,20250305,1000005268,2,PICKUP,SHIPPED,1.9599074074074074
5270,20240716,1000005269,1,Correo Argentino,DELIVERED,3.3403935185185185
5271,20240123,1000005270,3,PICKUP,SHIPPED,1.8287037037037037
5272,20240311,1000005271,3,Correo Argentino,DELIVERED,4.753900462962963
5273,20250209,1000005272,3,Correo Argentino,DELIVERED,2.62806712962963
5274,20241207,1000005273,4,PICKUP,DELIVERED,1.721400462962963
5275,20241004,1000005274,3,PICKUP,DELIVERED,1.5426041666666668
5276,20240628,1000005275,2,Correo Argentino,SHIPPED,4.513101851851852
5277,20240807,1000005276,4,PICKUP,DELIVERED,1.466400462962963
5278,0,1000005277,1,Correo Argentino,CANCELLED,
5279,20250114,1000005278,4,PICKUP,DELIVERED,1.002662037037037
5280,20240704,1000005279,3,PICKUP,SHIPPED,1.7451967592592592
5281,0,1000005280,3,Correo Argentino,CANCELLED,
5282,20250816,1000005281,1,Correo Argentino,DELIVERED,5.978506944444445
5283,20240429,1000005282,4,Correo Argentino,SHIPPED,7.836041666666667
5284,20240121,1000005283,1,PICKUP,DELIVERED,1.7270601851851852
5285,20250221,1000005284,1,PICKUP,DELIVERED,1.7038541666666667
5286,20250411,1000005285,1,Correo Argentino,DELIVERED,2.1323842592592595
5287,20250429,1000005286,4,Correo Argentino,SHIPPED,7.7737847222222225
5288,20240916,1000005287,3,Correo Argentino,DELIVERED,2.8136805555555555
5289,20241222,1000005288,4,Correo Argentino,DELIVERED,6.944039351851852
5290,20240717,1000005289,1,Correo Argentino,DELIVERED,2.2786805555555554
5291,20240629,1000005290,1,Correo Argentino,DELIVERED,4.358483796296296
5292,20250813,1000005291,2,Correo Argentino,DELIVERED,4.600370370370371
5293,20240826,1000005292,1,Correo Argentino,DELIVERED,4.3560185185185185
5294,20240515,1000005293,1,PICKUP,SHIPPED,1.0038888888888888
5295,20240511,1000005294,1,Correo Argentino,DELIVERED,4.918391203703703
5296,20250108,1000005295,4,Correo Argentino,DELIVERED,4.638090277777778
5297,20240419,1000005296,1,Correo Argentino,DELIVERED,2.507789351851852
5298,20240606,1000005297,1,Correo Argentino,DELIVERED,2.2400462962962964
5299,20240207,1000005298,2,PICKUP,SHIPPED,1.6049305555555555
5300,20250504,1000005299,1,Correo Argentino,DELIVERED,3.6574189814814817
5301,20250926,1000005300,1,Correo Argentino,DELIVERED,4.924861111111111
5302,20240320,1000005301,1,Correo Argentino,DELIVERED,5.973715277777778
5303,20250321,1000005302,3,Correo Argentino,DELIVERED,2.7201157407407406
5304,20240401,1000005303,1,PICKUP,DELIVERED,1.0051736111111111
5305,20250406,1000005304,2,Correo Argentino,DELIVERED,4.404594907407407
5306,20240712,1000005305,3,Correo Argentino,DELIVERED,3.2218981481481483
5307,0,1000005306,1,Correo Argentino,CANCELLED,
5308,20240709,1000005307,1,PICKUP,DELIVERED,1.9319212962962964
5309,20250129,1000005308,3,Correo Argentino,READY,3.736828703703704
5310,20250614,1000005309,1,Correo Argentino,DELIVERED,4.001354166666666
5311,20241118,1000005310,1,Correo Argentino,DELIVERED,2.6898726851851853
5312,20241210,1000005311,1,Correo Argentino,DELIVERED,3.3418287037037038
5313,20240726,1000005312,1,PICKUP,SHIPPED,1.3119444444444444
5314,20250202,1000005313,1,PICKUP,DELIVERED,1.3220717592592592
5315,20240326,1000005314,1,Correo Argentino,SHIPPED,2.3262152777777776
5316,0,1000005315,4,Correo Argentino,CANCELLED,
5317,20240703,1000005316,2,Correo Argentino,DELIVERED,3.6927777777777777
5318,20250822,1000005317,3,PICKUP,DELIVERED,1.9751157407407407
5319,20240928,1000005318,4,PICKUP,SHIPPED,1.6262962962962964
5320,20240720,1000005319,1,PICKUP,DELIVERED,1.293287037037037
5321,20240804,1000005320,1,Correo Argentino,DELIVERED,5.832997685185185
5322,0,1000005321,3,PICKUP,CANCELLED,
5323,20240808,1000005322,4,PICKUP,DELIVERED,1.7951736111111112
5324,20250802,1000005323,1,Correo Argentino,SHIPPED,4.11587962962963
5325,20241201,1000005324,3,PICKUP,DELIVERED,1.6883796296296296
5326,20240613,1000005325,1,Correo Argentino,DELIVERED,2.856585648148148
5327,20240323,1000005326,3,PICKUP,DELIVERED,1.4553587962962964
5328,20240731,1000005327,1,Correo Argentino,DELIVERED,2.4182060185185184
5329,20250825,1000005328,2,Correo Argentino,DELIVERED,3.491400462962963
5330,20250203,1000005329,1,Correo Argentino,SHIPPED,3.0117592592592595
5331,20240502,1000005330,1,Correo Argentino,DELIVERED,5.875486111111111
5332,20250930,1000005331,2,PICKUP,SHIPPED,1.3091666666666666
5333,20250819,1000005332,3,PICKUP,DELIVERED,1.6790046296296297
5334,20240414,1000005333,4,PICKUP,DELIVERED,1.1098263888888888
5335,20250107,1000005334,1,PICKUP,SHIPPED,1.566898148148148
5336,0,1000005335,3,Correo Argentino,CANCELLED,
5337,20241202,1000005336,3,PICKUP,DELIVERED,1.5164699074074075
5338,20250802,1000005337,1,Correo Argentino,DELIVERED,4.678090277777778
5339,20240707,1000005338,1,Correo Argentino,DELIVERED,5.077199074074074
5340,20250222,1000005339,1,Correo Argentino,DELIVERED,3.5494675925925927
5341,20240622,1000005340,1,PICKUP,DELIVERED,1.9315162037037037
5342,0,1000005341,3,PICKUP,CANCELLED,
5343,0,1000005342,1,Correo Argentino,CANCELLED,
5344,20250922,1000005343,1,Correo Argentino,DELIVERED,3.3244560185185184
5345,20250205,1000005344,2,Correo Argentino,SHIPPED,3.3003703703703704
5346,20241207,1000005345,3,Correo Argentino,DELIVERED,4.241168981481482
5347,20250208,1000005346,1,Correo Argentino,DELIVERED,3.625798611111111
5348,20250601,1000005347,4,PICKUP,DELIVERED,1.560462962962963
5349,20250913,1000005348,1,PICKUP,DELIVERED,1.1065972222222222
5350,20240411,1000005349,1,PICKUP,SHIPPED,1.355949074074074
5351,20250315,1000005350,1,PICKUP,DELIVERED,1.8616203703703704
5352,20240121,1000005351,1,Correo Argentino,READY,2.306238425925926
5353,0,1000005352,2,Correo Argentino,CANCELLED,
5354,20240511,1000005353,3,PICKUP,DELIVERED,1.357337962962963
5355,20250905,1000005354,2,PICKUP,DELIVERED,1.879224537037037
5356,20240505,1000005355,4,Correo Argentino,DELIVERED,5.220949074074074
5357,0,1000005356,2,Correo Argentino,CANCELLED,
5358,20240613,1000005357,2,Correo Argentino,DELIVERED,3.7057523148148146
5359,20240925,1000005358,4,PICKUP,DELIVERED,1.1700810185185184
5360,20240427,1000005359,4,PICKUP,DELIVERED,1.4886342592592592
5361,20240519,1000005360,4,Correo Argentino,DELIVERED,4.407118055555555
5362,20250526,1000005361,3,PICKUP,DELIVERED,1.2213773148148148
5363,20240117,1000005362,3,PICKUP,DELIVERED,1.049988425925926
5364,20250411,1000005363,2,PICKUP,DELIVERED,1.0899074074074073
5365,20240304,1000005364,1,Correo Argentino,DELIVERED,5.549432870370371
5366,20250709,1000005365,1,Correo Argentino,DELIVERED,2.3851388888888887
5367,20240828,1000005366,1,Correo Argentino,DELIVERED,5.28494212962963
5368,20250129,1000005367,3,Correo Argentino,SHIPPED,2.9927199074074076
5369,20250914,1000005368,3,PICKUP,READY,1.0098842592592592
5370,20250520,1000005369,4,PICKUP,DELIVERED,1.638599537037037
5371,0,1000005370,1,Correo Argentino,CANCELLED,
5372,20240222,1000005371,1,Correo Argentino,DELIVERED,5.077337962962963
5373,20240615,1000005372,4,PICKUP,DELIVERED,1.2827199074074074
5374,20240707,1000005373,3,Correo Argentino,DELIVERED,3.05162037037037
5375,20250708,1000005374,2,PICKUP,DELIVERED,1.1682060185185186
5376,20250524,1000005375,3,PICKUP,DELIVERED,1.1599884259259259
5377,20241025,1000005376,4,Correo Argentino,DELIVERED,6.547974537037037
5378,20241119,1000005377,1,Correo Argentino,DELIVERED,2.2758680555555557
5379,0,1000005378,3,PICKUP,CANCELLED,
5380,20250930,1000005379,1,Correo Argentino,DELIVERED,3.245509259259259
5381,20250131,1000005380,2,Correo Argentino,DELIVERED,5.989837962962963
5382,20240731,1000005381,1,Correo Argentino,DELIVERED,2.878912037037037
5383,20240106,1000005382,4,PICKUP,DELIVERED,1.5367708333333334
5384,20241122,1000005383,1,Correo Argentino,DELIVERED,3.846678240740741
5385,20250304,1000005384,2,Correo Argentino,READY,5.5309375
5386,20250209,1000005385,1,PICKUP,SHIPPED,1.6539583333333334
5387,20250127,1000005386,2,Correo Argentino,READY,3.78431712962963
5388,20250115,1000005387,3,Correo Argentino,DELIVERED,2.0036111111111112
5389,20250831,1000005388,3,Correo Argentino,DELIVERED,5.542025462962963
5390,20241125,1000005389,1,Correo Argentino,DELIVERED,5.50181712962963
5391,20241203,1000005390,1,Correo Argentino,DELIVERED,2.4845023148148146
5392,20250801,1000005391,1,PICKUP,DELIVERED,1.975648148148148
5393,20240514,1000005392,1,Correo Argentino,DELIVERED,3.4211689814814816
5394,20240206,1000005393,1,Correo Argentino,DELIVERED,2.7672685185185184
5395,20240823,1000005394,1,Correo Argentino,DELIVERED,2.4362268518518517
5396,20240422,1000005395,1,Correo Argentino,DELIVERED,4.770671296296296
5397,20250301,1000005396,1,Correo Argentino,SHIPPED,5.399733796296296
5398,20240821,1000005397,1,Correo Argentino,DELIVERED,4.7840625
5399,20250505,1000005398,2,PICKUP,DELIVERED,1.115914351851852
5400,20250617,1000005399,3,PICKUP,DELIVERED,1.4921527777777779
5401,20250302,1000005400,3,Correo Argentino,DELIVERED,5.13837962962963
5402,0,1000005401,3,Correo Argentino,CANCELLED,
5403,20240130,1000005402,2,PICKUP,DELIVERED,1.8960300925925926
5404,20250405,1000005403,3,Correo Argentino,DELIVERED,5.279907407407407
5405,20250529,1000005404,1,Correo Argentino,DELIVERED,4.736030092592593
5406,20240412,1000005405,2,Correo Argentino,DELIVERED,2.941400462962963
5407,20250706,1000005406,2,Correo Argentino,DELIVERED,4.296087962962963
5408,20240202,1000005407,4,PICKUP,DELIVERED,1.3529282407407408
5409,20250716,1000005408,1,PICKUP,DELIVERED,1.0145833333333334
5410,0,1000005409,3,Correo Argentino,CANCELLED,
5411,20250530,1000005410,4,PICKUP,DELIVERED,1.9622222222222223
5412,20241128,1000005411,1,PICKUP,DELIVERED,1.0650578703703704
5413,20240304,1000005412,1,Correo Argentino,DELIVERED,5.806423611111111
5414,20240320,1000005413,4,PICKUP,DELIVERED,1.9505902777777777
5415,20240530,1000005414,3,PICKUP,DELIVERED,1.742037037037037
5416,20250506,1000005415,1,Correo Argentino,SHIPPED,2.0942939814814814
5417,20241116,1000005416,2,PICKUP,DELIVERED,1.1339467592592594
5418,20240206,1000005417,4,PICKUP,DELIVERED,1.8107175925925927
5419,20240128,1000005418,3,Correo Argentino,DELIVERED,4.628831018518518
5420,20250803,1000005419,2,Correo Argentino,SHIPPED,2.2868518518518517
5421,20250927,1000005420,3,PICKUP,DELIVERED,1.687673611111111
5422,20240314,1000005421,1,PICKUP,DELIVERED,1.9392129629629629
5423,20240206,1000005422,1,Correo Argentino,DELIVERED,4.303738425925926
5424,20250908,1000005423,1,Correo Argentino,DELIVERED,3.3002199074074072
5425,20250816,1000005424,4,PICKUP,DELIVERED,1.0746296296296296
5426,20250114,1000005425,1,PICKUP,DELIVERED,1.5863541666666667
5427,20240623,1000005426,3,PICKUP,DELIVERED,1.8124074074074075
5428,20241202,1000005427,4,PICKUP,DELIVERED,1.4644907407407408
5429,20240506,1000005428,3,PICKUP,DELIVERED,1.855914351851852
5430,0,1000005429,2,PICKUP,CANCELLED,
5431,20240824,1000005430,1,Correo Argentino,DELIVERED,3.419201388888889
5432,20240202,1000005431,4,Correo Argentino,DELIVERED,4.4366666666666665
5433,20250224,1000005432,4,PICKUP,DELIVERED,1.3776851851851852
5434,20240510,1000005433,3,PICKUP,DELIVERED,1.9788194444444445
5435,20240805,1000005434,3,PICKUP,SHIPPED,1.1381018518518518
5436,20240928,1000005435,3,PICKUP,DELIVERED,1.5091435185185185
5437,20250919,1000005436,2,Correo Argentino,SHIPPED,2.2296643518518517
5438,20240523,1000005437,1,Correo Argentino,DELIVERED,3.140775462962963
5439,20240707,1000005438,1,Correo Argentino,DELIVERED,2.267939814814815
5440,20240128,1000005439,1,Correo Argentino,DELIVERED,3.877928240740741
5441,0,1000005440,1,Correo Argentino,CANCELLED,
5442,20241215,1000005441,4,PICKUP,SHIPPED,1.7677314814814815
5443,20240813,1000005442,3,PICKUP,DELIVERED,1.2078472222222223
5444,20250502,1000005443,1,Correo Argentino,DELIVERED,4.0436805555555555
5445,20240413,1000005444,3,PICKUP,SHIPPED,1.649212962962963
5446,20240211,1000005445,3,PICKUP,DELIVERED,1.658136574074074
5447,20240321,1000005446,2,PICKUP,DELIVERED,1.0003703703703704
5448,20240612,1000005447,1,Correo Argentino,DELIVERED,4.90962962962963
5449,20241021,1000005448,3,PICKUP,DELIVERED,1.4535532407407408
5450,20240407,1000005449,2,PICKUP,DELIVERED,1.714247685185185
5451,20250815,1000005450,1,Correo Argentino,DELIVERED,2.8544212962962963
5452,20250311,1000005451,3,PICKUP,DELIVERED,1.1054282407407408
5453,20250504,1000005452,1,Correo Argentino,DELIVERED,4.33261574074074
5454,20241024,1000005453,4,PICKUP,DELIVERED,1.4647106481481482
5455,20240701,1000005454,1,Correo Argentino,DELIVERED,4.608055555555556
5456,20240419,1000005455,1,PICKUP,SHIPPED,1.0481712962962964
5457,20240327,1000005456,4,Correo Argentino,DELIVERED,6.176145833333333
5458,20250928,1000005457,2,Correo Argentino,DELIVERED,3.8416550925925925
5459,20240512,1000005458,4,Correo Argentino,DELIVERED,6.75931712962963
5460,20250901,1000005459,1,PICKUP,DELIVERED,1.4344097222222223
5461,20250409,1000005460,1,Correo Argentino,DELIVERED,4.029907407407407
5462,20250101,1000005461,3,PICKUP,DELIVERED,1.641412037037037
