session_pk,date_id,customer_id,source,device,duration_seconds
33514,20250912,166.0,direct,mobile,2745
33515,20250113,,ads,mobile,81475
33516,20250630,573.0,direct,mobile,1130
33517,20240208,,referral,mobile,1701
33518,20250102,,direct,mobile,49201
33519,20250106,620.0,referral,mobile,73367
33520,20240705,1165.0,ads,desktop,0
33521,20240820,372.0,ads,mobile,76232
33522,20240519,504.0,ads,tablet,45923
33523,20250712,,direct,mobile,16934
33524,20250117,,direct,mobile,0
33525,20250112,,ads,desktop,0
33526,20241222,15.0,email,mobile,36936
33527,20240403,892.0,direct,mobile,43722
33528,20240302,85.0,email,tablet,22859
33529,20250225,16.0,social,mobile,72100
33530,20240924,,ads,mobile,73798
33531,20240628,1181.0,direct,desktop,59297
33532,20241109,990.0,social,mobile,21495
33533,20240216,349.0,social,desktop,40199
33534,20250615,,direct,mobile,57809
33535,20240407,843.0,ads,mobile,81606
33536,20250513,395.0,direct,mobile,61423
33537,20241125,,direct,desktop,17684
33538,20250330,512.0,direct,mobile,18060
33539,20240614,170.0,referral,mobile,63242
33540,20240817,,ads,mobile,79296
33541,20240116,536.0,direct,tablet,58444
33542,20240108,213.0,email,desktop,2804
33543,20241113,1081.0,direct,mobile,53077
33544,20250212,253.0,email,mobile,88085
33545,20240421,5.0,direct,mobile,17806
33546,20240101,,ads,mobile,48624
33547,20250527,,direct,mobile,45948
33548,20240524,682.0,direct,mobile,32516
33549,20240616,747.0,ads,desktop,85574
33550,20250714,1446.0,ads,mobile,39348
33551,20240216,494.0,direct,desktop,70541
33552,20240313,,direct,desktop,43286
33553,20240324,,direct,desktop,20227
33554,20250305,1288.0,direct,mobile,10114
33555,20241229,578.0,ads,desktop,5853
33556,20250704,270.0,ads,desktop,71696
33557,20240707,127.0,direct,mobile,15933
33558,20240725,,social,desktop,44935
33559,20240830,,ads,mobile,51041
33560,20241012,,ads,desktop,49067
33561,20240209,83.0,direct,mobile,84273
33562,20241012,,direct,desktop,16850
33563,20241004,122.0,ads,mobile,73624
33564,20250903,575.0,email,mobile,70399
33565,20240917,1168.0,direct,mobile,70796
33566,20241118,998.0,social,mobile,33836
33567,20240811,1418.0,email,mobile,77201
33568,20240826,989.0,email,desktop,64646
33569,20241030,661.0,referral,mobile,34077
33570,20240727,887.0,direct,mobile,46355
33571,20241029,,referral,mobile,17917
33572,20250707,1166.0,referral,mobile,70214
33573,20240721,,ads,mobile,68678
33574,20250214,,social,mobile,75276
33575,20250903,940.0,ads,mobile,12216
33576,20240219,,ads,desktop,0
33577,20240905,621.0,social,mobile,43657
33578,20240418,1236.0,referral,desktop,49152
33579,20250319,954.0,direct,mobile,74640
33580,20240126,,social,mobile,82209
33581,20240613,149.0,direct,mobile,31092
33582,20250724,,referral,desktop,45875
33583,20250524,1264.0,direct,desktop,65719
33584,20240210,,social,mobile,4048
33585,20240715,27.0,email,mobile,6428
33586,20250520,793.0,direct,mobile,47342
33587,20250723,,direct,desktop,66737
33588,20241031,,email,desktop,21884
33589,20250302,684.0,direct,mobile,14436
33590,20250113,608.0,direct,mobile,50176
33591,20241218,703.0,referral,mobile,35482
33592,20250123,1280.0,ads,desktop,12787
33593,20250122,,direct,desktop,28732
33594,20240106,130.0,direct,mobile,32383
33595,20250315,954.0,referral,mobile,44237
33596,20241205,21.0,ads,mobile,84375
33597,20240718,1402.0,direct,mobile,11678
33598,20250316,741.0,ads,mobile,59839
33599,20240420,900.0,referral,desktop,9625
33600,20240511,,email,mobile,6879
33601,20250701,,referral,tablet,28313
33602,20250223,,referral,mobile,86835
33603,20250223,1390.0,ads,desktop,48480
33604,20250325,1010.0,referral,mobile,43466
33605,20250520,333.0,ads,mobile,59151
33606,20240131,366.0,ads,mobile,64374
33607,20250905,1131.0,social,mobile,12255
33608,20240411,824.0,direct,desktop,8573
33609,20240209,,ads,mobile,34465
33610,20250103,942.0,social,mobile,0
33611,20240310,1222.0,direct,desktop,46602
33612,20250730,1151.0,direct,desktop,19445
33613,20241028,240.0,ads,mobile,29557
33614,20250718,498.0,direct,tablet,37338
33615,20240206,1269.0,ads,mobile,38064
33616,20250924,1046.0,ads,mobile,32060
33617,20240307,1123.0,direct,mobile,78242
33618,20250416,1465.0,ads,desktop,71355
33619,20241026,1436.0,social,desktop,0
33620,20240511,878.0,referral,desktop,72925
33621,20240227,179.0,direct,mobile,81680
33622,20241202,23.0,ads,desktop,29875
33623,20240411,,direct,mobile,41555
33624,20240204,,referral,mobile,22676
33625,20250411,,referral,desktop,0
33626,20250213,1183.0,social,desktop,31711
33627,20240709,739.0,direct,mobile,61605
33628,20250116,98.0,ads,mobile,80834
33629,20241003,,ads,mobile,32617
33630,20250918,,direct,mobile,88627
33631,20250324,1344.0,direct,mobile,13324
33632,20240701,814.0,direct,mobile,80946
33633,20250413,675.0,social,desktop,76734
33634,20240314,1287.0,direct,desktop,25422
33635,20240908,788.0,direct,tablet,33822
33636,20241111,1416.0,direct,desktop,60121
33637,20240124,187.0,ads,desktop,24242
33638,20250201,468.0,ads,mobile,87366
33639,20241105,419.0,direct,tablet,75653
33640,20250714,1189.0,ads,mobile,0
33641,20240509,,direct,desktop,12240
33642,20240103,731.0,referral,tablet,57822
33643,20250411,,direct,mobile,68831
33644,20241112,1184.0,direct,mobile,58740
33645,20250412,1160.0,ads,desktop,42173
33646,20250329,,direct,desktop,57086
33647,20240312,,email,mobile,79067
33648,20241106,134.0,direct,desktop,32508
33649,20240407,1362.0,ads,mobile,75549
33650,20240924,1124.0,direct,mobile,20310
33651,20250406,1054.0,direct,mobile,71363
33652,20241022,519.0,direct,mobile,0
33653,20250714,113.0,ads,mobile,29085
33654,20240523,518.0,ads,mobile,80958
33655,20240516,885.0,direct,tablet,68690
33656,20250811,,ads,desktop,45983
33657,20241004,14.0,referral,mobile,8520
33658,20250124,,ads,mobile,0
33659,20240423,,ads,desktop,55452
33660,20240202,484.0,ads,mobile,86127
33661,20240106,24.0,ads,mobile,67040
33662,20240601,1255.0,direct,desktop,84313
33663,20240829,136.0,social,mobile,64840
33664,20240411,44.0,social,mobile,16223
33665,20250620,817.0,ads,tablet,57468
33666,20250525,1389.0,ads,mobile,64900
33667,20250320,560.0,direct,mobile,68272
33668,20250202,580.0,ads,mobile,20155
33669,20250427,442.0,direct,tablet,69171
33670,20241011,1128.0,direct,mobile,5849
33671,20250111,,direct,mobile,11015
33672,20250326,694.0,social,mobile,30653
33673,20250425,,referral,mobile,41457
33674,20250406,702.0,referral,mobile,5464
33675,20240629,965.0,referral,mobile,35320
33676,20250516,722.0,ads,mobile,16848
33677,20250512,,ads,mobile,1948
33678,20250103,1255.0,social,desktop,25185
33679,20250106,,ads,mobile,81358
33680,20241112,1204.0,social,mobile,71823
33681,20250703,,direct,mobile,6827
33682,20250609,1462.0,ads,desktop,19859
33683,20240216,,direct,mobile,57367
33684,20250205,1076.0,direct,desktop,34703
33685,20240322,567.0,direct,mobile,17360
33686,20241101,,ads,desktop,60920
33687,20240214,1308.0,direct,mobile,47087
33688,20240904,1082.0,direct,mobile,54350
33689,20240210,182.0,direct,mobile,64714
33690,20250226,1379.0,direct,desktop,67642
33691,20250305,64.0,ads,mobile,0
33692,20240526,18.0,social,mobile,0
33693,20250917,,ads,mobile,16936
33694,20250710,,ads,mobile,56980
33695,20250201,861.0,direct,desktop,82821
33696,20240807,488.0,ads,mobile,78513
33697,20250519,531.0,email,mobile,19350
33698,20240326,,referral,desktop,33995
33699,20240807,,referral,mobile,6460
33700,20250516,,ads,mobile,83387
33701,20250727,,ads,mobile,57476
33702,20240507,781.0,email,tablet,29007
33703,20241221,1167.0,direct,mobile,27848
33704,20240917,692.0,ads,desktop,11183
33705,20250301,1027.0,referral,mobile,66357
33706,20240217,,direct,tablet,11348
33707,20250116,,direct,desktop,40810
33708,20250328,,email,mobile,87904
33709,20250325,779.0,social,mobile,53582
33710,20250218,1436.0,referral,mobile,63534
33711,20250517,955.0,direct,mobile,50435
33712,20240924,6.0,ads,mobile,13069
33713,20240716,745.0,social,mobile,29335
33714,20240604,1212.0,social,desktop,58961
33715,20240906,,ads,mobile,26248
33716,20240806,,email,mobile,59543
33717,20240821,1060.0,direct,desktop,0
33718,20240102,,ads,mobile,42406
33719,20240129,,email,desktop,25481
33720,20241122,1226.0,referral,desktop,9908
33721,20250221,94.0,direct,mobile,12602
33722,20241009,,social,mobile,48211
33723,20250806,820.0,referral,mobile,34688
33724,20250923,199.0,direct,mobile,75925
33725,20250326,72.0,direct,mobile,76913
33726,20240818,46.0,ads,mobile,56011
33727,20240413,939.0,ads,mobile,5579
33728,20240313,,direct,desktop,71196
33729,20250502,571.0,email,mobile,14934
33730,20240819,955.0,referral,mobile,20601
33731,20250118,,email,desktop,32292
33732,20240630,340.0,email,tablet,66972
33733,20241207,,direct,mobile,58279
33734,20240222,,ads,mobile,73215
33735,20250604,172.0,referral,mobile,49026
33736,20241118,1425.0,referral,mobile,72277
33737,20250821,,referral,mobile,50199
33738,20240617,,direct,mobile,49538
33739,20240902,540.0,referral,mobile,14520
33740,20240416,298.0,ads,mobile,42419
33741,20250406,163.0,email,mobile,44255
33742,20240318,1438.0,email,mobile,14477
33743,20240428,923.0,direct,mobile,341
33744,20240717,1177.0,referral,desktop,39954
33745,20250510,424.0,direct,mobile,31842
33746,20250730,,social,mobile,78527
33747,20250816,1457.0,direct,desktop,61628
33748,20240301,449.0,direct,mobile,61696
33749,20240205,160.0,direct,mobile,86138
33750,20250703,998.0,referral,mobile,31090
33751,20250205,1260.0,direct,mobile,6030
33752,20250429,1401.0,social,mobile,40261
33753,20241018,,ads,mobile,25589
33754,20250315,1486.0,ads,mobile,69606
33755,20250216,132.0,direct,mobile,60345
33756,20240628,222.0,ads,desktop,54308
33757,20250622,,ads,mobile,86682
33758,20240121,,referral,mobile,0
33759,20250217,320.0,ads,tablet,74697
33760,20240821,1035.0,direct,mobile,66081
33761,20240222,357.0,email,mobile,58741
33762,20240218,1291.0,referral,mobile,60586
33763,20240507,131.0,ads,desktop,52030
33764,20250628,17.0,referral,mobile,69781
33765,20240208,72.0,direct,mobile,63275
33766,20240520,,direct,desktop,26310
33767,20240325,811.0,direct,mobile,32858
33768,20240305,,email,tablet,29841
33769,20240427,16.0,ads,mobile,13963
33770,20250502,,direct,mobile,80986
33771,20250612,1210.0,ads,mobile,38037
33772,20241216,1280.0,referral,mobile,41048
33773,20250406,226.0,direct,mobile,14329
33774,20250103,1436.0,referral,desktop,20420
33775,20250102,639.0,referral,mobile,3454
33776,20250223,,ads,mobile,49633
33777,20241111,,direct,mobile,7573
33778,20240713,1398.0,ads,mobile,71247
33779,20240516,,ads,desktop,80943
33780,20241117,366.0,direct,mobile,84890
33781,20250829,,ads,mobile,5124
33782,20250610,443.0,direct,desktop,9462
33783,20240602,1111.0,ads,desktop,29846
33784,20240603,,direct,desktop,77572
33785,20250616,,ads,mobile,17326
33786,20241016,1237.0,email,tablet,33778
33787,20240916,310.0,direct,desktop,21158
33788,20250105,145.0,referral,mobile,37848
33789,20240907,217.0,referral,desktop,2753
33790,20241207,481.0,ads,tablet,1199
33791,20240506,,direct,mobile,82192
33792,20240412,1008.0,social,mobile,3253
33793,20250318,536.0,direct,mobile,18427
33794,20250114,1344.0,ads,mobile,87029
33795,20250127,163.0,direct,desktop,75222
33796,20250831,,direct,mobile,25877
33797,20250430,,email,desktop,57529
33798,20250723,,social,desktop,39288
33799,20250219,,ads,desktop,73711
33800,20241104,445.0,direct,desktop,46910
33801,20250908,,ads,mobile,0
33802,20250720,165.0,social,mobile,68093
33803,20250617,,referral,mobile,74641
33804,20240603,745.0,direct,desktop,8713
33805,20240616,1488.0,ads,mobile,67791
33806,20240725,830.0,direct,mobile,51663
33807,20240904,409.0,ads,mobile,79862
33808,20240720,1081.0,referral,mobile,37174
33809,20250103,664.0,social,mobile,3571
33810,20240708,174.0,referral,desktop,26369
33811,20240216,,referral,mobile,25972
33812,20250528,,referral,mobile,38647
33813,20241122,209.0,social,mobile,74431
33814,20240304,300.0,social,mobile,0
33815,20240406,94.0,email,desktop,68728
33816,20250711,999.0,ads,mobile,54278
33817,20241107,361.0,social,mobile,59565
33818,20240208,1066.0,direct,desktop,23500
33819,20240717,158.0,ads,desktop,52845
33820,20240505,312.0,social,mobile,37205
33821,20250604,,social,mobile,0
33822,20240221,472.0,social,desktop,34283
33823,20240319,985.0,direct,mobile,14094
33824,20250727,,social,desktop,53256
33825,20240112,15.0,direct,mobile,52440
33826,20241109,,social,mobile,22963
33827,20250502,,ads,mobile,77006
33828,20240715,,email,mobile,35158
33829,20250823,,direct,desktop,35142
33830,20241019,,ads,desktop,50288
33831,20250716,134.0,email,mobile,87736
33832,20250130,,ads,desktop,19546
33833,20240221,22.0,ads,mobile,14504
33834,20250810,304.0,direct,mobile,14690
33835,20250705,698.0,ads,mobile,76906
33836,20240926,463.0,social,mobile,54768
33837,20240104,821.0,direct,mobile,26896
33838,20240728,1047.0,direct,mobile,82776
33839,20240211,751.0,email,tablet,28349
33840,20240710,,direct,desktop,81585
33841,20241126,254.0,ads,desktop,35349
33842,20241208,1372.0,direct,mobile,83291
33843,20250228,769.0,ads,tablet,62077
33844,20250520,,ads,mobile,57421
33845,20240722,912.0,direct,desktop,3732
33846,20250910,,direct,tablet,2793
33847,20250815,,social,mobile,52013
33848,20250812,,social,mobile,68941
33849,20240118,230.0,ads,desktop,79973
33850,20250911,44.0,direct,mobile,0
33851,20240301,703.0,direct,desktop,62708
33852,20250318,775.0,referral,desktop,4972
33853,20240517,472.0,referral,mobile,22499
33854,20250208,,direct,mobile,4815
33855,20250709,1088.0,ads,mobile,19615
33856,20241205,768.0,referral,mobile,12980
33857,20240521,,direct,mobile,85164
33858,20250731,616.0,social,mobile,11485
33859,20240903,539.0,direct,mobile,84589
33860,20250414,488.0,ads,mobile,47225
33861,20241005,183.0,direct,desktop,19403
33862,20250511,739.0,referral,mobile,83690
33863,20250409,317.0,direct,desktop,27094
33864,20240617,447.0,ads,mobile,14263
33865,20250430,1080.0,referral,mobile,38874
33866,20241116,1308.0,ads,mobile,5273
33867,20240630,,ads,mobile,17729
33868,20241106,433.0,social,desktop,21166
33869,20240126,308.0,direct,desktop,79962
33870,20240904,9.0,direct,mobile,29721
33871,20241016,,direct,mobile,48668
33872,20240617,1288.0,direct,tablet,17076
33873,20250724,847.0,ads,mobile,69391
33874,20241021,,direct,desktop,47803
33875,20240723,432.0,referral,mobile,60027
33876,20250601,800.0,email,mobile,46631
33877,20240127,472.0,social,desktop,42975
33878,20241106,865.0,email,desktop,64147
33879,20250311,810.0,ads,mobile,13611
33880,20250522,1126.0,ads,mobile,23526
33881,20240921,1294.0,email,mobile,51907
33882,20250129,1313.0,email,desktop,9452
33883,20250221,1100.0,ads,mobile,84621
33884,20250803,95.0,social,desktop,64263
33885,20241205,769.0,direct,desktop,65956
33886,20240330,1447.0,referral,desktop,72626
33887,20240318,156.0,ads,desktop,8138
33888,20250827,944.0,direct,mobile,51761
33889,20240531,1449.0,ads,mobile,47512
33890,20250824,379.0,direct,desktop,24275
33891,20250611,287.0,ads,mobile,85576
33892,20250521,,direct,mobile,78955
33893,20250418,,direct,mobile,66585
33894,20241003,71.0,direct,mobile,50428
33895,20250328,394.0,direct,mobile,40843
33896,20241203,1196.0,ads,mobile,23280
33897,20250806,1350.0,ads,desktop,66031
33898,20240829,204.0,direct,mobile,70560
33899,20250511,1186.0,email,mobile,34470
33900,20250408,611.0,direct,desktop,0
33901,20250426,41.0,ads,mobile,46441
33902,20240817,1401.0,ads,mobile,48404
33903,20250718,1033.0,email,mobile,77457
33904,20240808,,direct,desktop,14193
33905,20240920,184.0,referral,mobile,11721
33906,20250706,428.0,ads,desktop,14412
33907,20250414,1256.0,direct,mobile,24331
33908,20240807,,ads,mobile,85767
33909,20250623,368.0,direct,mobile,79909
33910,20250215,801.0,ads,desktop,67051
33911,20250127,,direct,desktop,0
33912,20241229,616.0,ads,mobile,74882
33913,20240316,1086.0,email,tablet,61704
33914,20240926,153.0,direct,tablet,33679
33915,20240104,493.0,social,desktop,44777
33916,20241210,,ads,mobile,67941
33917,20250926,,referral,desktop,30554
33918,20250810,1201.0,ads,desktop,0
33919,20241015,,referral,mobile,0
33920,20240514,433.0,ads,mobile,75168
33921,20240902,1131.0,direct,mobile,42809
33922,20240921,,ads,mobile,81307
33923,20240720,387.0,ads,desktop,39859
33924,20240801,,direct,desktop,76993
33925,20250903,729.0,direct,desktop,61374
33926,20240910,1041.0,direct,mobile,80082
33927,20250407,,direct,desktop,11301
33928,20240503,416.0,email,desktop,46316
33929,20241227,934.0,direct,mobile,29128
33930,20241009,82.0,ads,desktop,38870
33931,20250323,911.0,ads,mobile,86417
33932,20241230,499.0,direct,mobile,17113
33933,20240101,1191.0,referral,mobile,1327
33934,20240108,3.0,referral,desktop,13823
33935,20250312,1067.0,direct,mobile,0
33936,20240627,,social,mobile,77989
33937,20240905,1485.0,direct,desktop,85557
33938,20250308,205.0,ads,desktop,6874
33939,20250510,205.0,referral,mobile,54952
33940,20240529,,direct,desktop,47354
33941,20240906,,ads,mobile,35862
33942,20241203,,direct,mobile,56215
33943,20240513,321.0,ads,mobile,12142
33944,20250820,580.0,ads,desktop,39386
33945,20250305,1399.0,referral,mobile,75656
33946,20240227,,referral,desktop,28456
33947,20240712,,ads,mobile,58757
33948,20240529,1138.0,referral,desktop,31510
33949,20250524,111.0,email,desktop,74779
33950,20250610,37.0,email,tablet,63727
33951,20241104,84.0,ads,desktop,68998
33952,20250923,248.0,direct,mobile,82857
33953,20241222,1218.0,ads,mobile,31574
33954,20240506,399.0,ads,desktop,69889
33955,20240906,,direct,desktop,65836
33956,20240213,210.0,direct,mobile,4132
33957,20250123,,email,mobile,37586
33958,20250126,1390.0,ads,mobile,43909
33959,20240312,449.0,direct,mobile,54085
33960,20240606,,referral,mobile,83632
33961,20241220,,referral,mobile,86910
33962,20240629,715.0,ads,mobile,51375
33963,20250719,351.0,ads,mobile,3923
33964,20250212,354.0,referral,mobile,13457
33965,20250511,212.0,social,desktop,53996
33966,20240618,,direct,mobile,24325
33967,20250716,938.0,referral,mobile,47575
33968,20240726,113.0,direct,mobile,67960
33969,20250112,,direct,mobile,50256
33970,20240816,88.0,social,mobile,82321
33971,20240408,1349.0,ads,mobile,44449
33972,20240920,1009.0,direct,mobile,25452
33973,20250426,,direct,mobile,61583
33974,20250825,1070.0,ads,desktop,7035
33975,20250919,1380.0,ads,desktop,56295
33976,20241201,358.0,social,mobile,26668
33977,20250418,1055.0,referral,mobile,19611
33978,20250321,,social,desktop,39178
33979,20241107,297.0,ads,mobile,4506
33980,20250904,62.0,direct,mobile,73061
33981,20241201,1335.0,ads,mobile,57829
33982,20240530,576.0,referral,mobile,61560
33983,20241121,,ads,mobile,27240
33984,20240227,1069.0,ads,tablet,6118
33985,20240101,924.0,ads,desktop,31234
33986,20240605,805.0,ads,mobile,27223
33987,20240427,746.0,direct,desktop,87796
33988,20250205,525.0,ads,mobile,71290
33989,20250814,995.0,direct,tablet,77518
33990,20240819,,direct,mobile,24799
33991,20240918,1292.0,email,mobile,15246
33992,20250624,,social,mobile,43987
33993,20250314,806.0,referral,desktop,46224
33994,20241010,229.0,email,desktop,0
33995,20240305,1036.0,direct,mobile,74684
33996,20240601,315.0,social,mobile,59261
33997,20250524,358.0,social,desktop,85000
33998,20250430,998.0,referral,mobile,46039
33999,20240505,540.0,direct,mobile,21561
34000,20241009,,referral,desktop,37507
34001,20250706,617.0,direct,mobile,12847
34002,20250126,219.0,direct,desktop,62361
34003,20250315,169.0,direct,desktop,10299
34004,20241211,801.0,direct,mobile,28340
34005,20250115,983.0,social,mobile,48592
34006,20250604,494.0,ads,mobile,40206
34007,20250512,1063.0,referral,mobile,79562
34008,20250207,165.0,referral,mobile,21423
34009,20240215,568.0,direct,mobile,56912
34010,20240916,,ads,desktop,33427
34011,20250512,42.0,direct,desktop,82532
34012,20240124,,referral,desktop,42230
34013,20240807,1096.0,direct,mobile,10792
34014,20250505,,email,mobile,75071
34015,20250807,892.0,referral,mobile,27748
34016,20250521,,direct,desktop,60117
34017,20250331,,ads,mobile,0
34018,20250417,,direct,mobile,87739
34019,20240523,549.0,ads,mobile,24437
34020,20241221,662.0,referral,mobile,20391
34021,20240422,188.0,referral,desktop,86924
34022,20240307,,direct,mobile,0
34023,20241105,1021.0,direct,desktop,44531
34024,20250415,,ads,mobile,16963
34025,20250518,1296.0,ads,mobile,41489
34026,20250303,1079.0,direct,mobile,61260
34027,20240220,,direct,mobile,65786
34028,20250224,1443.0,direct,mobile,35146
34029,20241116,,ads,mobile,0
34030,20240507,,ads,mobile,34712
34031,20241211,85.0,email,mobile,75785
34032,20250530,1153.0,direct,mobile,76498
34033,20240817,1168.0,social,mobile,0
34034,20250312,,ads,tablet,50845
34035,20250804,1238.0,direct,mobile,34185
34036,20240809,1351.0,ads,desktop,18842
34037,20240821,799.0,ads,desktop,5687
34038,20250306,670.0,direct,desktop,82268
34039,20250404,1244.0,ads,mobile,61358
34040,20250728,,ads,tablet,68983
34041,20250328,493.0,email,mobile,34824
34042,20240723,1050.0,direct,mobile,45110
34043,20250320,,direct,mobile,58745
34044,20250816,988.0,ads,mobile,44892
34045,20240303,,ads,mobile,53862
34046,20250318,882.0,ads,mobile,22249
34047,20250404,9.0,direct,mobile,61842
34048,20241017,,email,mobile,62301
34049,20241014,1271.0,ads,desktop,16506
34050,20240425,840.0,social,mobile,66751
34051,20241105,,social,tablet,8617
34052,20240712,,ads,desktop,62227
34053,20240502,,ads,mobile,76434
34054,20240212,254.0,direct,desktop,57130
34055,20240229,610.0,ads,mobile,62135
34056,20250325,1373.0,direct,desktop,27660
34057,20250808,354.0,email,desktop,73876
34058,20241214,1366.0,ads,mobile,35842
34059,20250205,319.0,direct,mobile,79090
34060,20240812,324.0,ads,mobile,27882
34061,20240521,1498.0,ads,mobile,60591
34062,20240630,1395.0,direct,desktop,39797
34063,20250505,338.0,social,mobile,14318
34064,20240307,517.0,ads,tablet,47864
34065,20250731,1339.0,social,desktop,74320
34066,20240820,89.0,ads,mobile,8192
34067,20250522,,referral,mobile,3777
34068,20250420,914.0,direct,mobile,10984
34069,20240329,686.0,ads,desktop,66829
34070,20241204,,direct,desktop,63521
34071,20250220,402.0,referral,desktop,62333
34072,20250311,,ads,mobile,69101
34073,20240701,137.0,ads,mobile,8882
34074,20240606,,ads,desktop,74463
34075,20250412,890.0,direct,mobile,35303
34076,20240908,,direct,desktop,43471
34077,20240619,1005.0,social,mobile,85400
34078,20250627,460.0,email,mobile,0
34079,20240711,,direct,desktop,80151
34080,20240911,1159.0,direct,tablet,81880
34081,20240714,,ads,mobile,52565
34082,20250115,7.0,direct,desktop,78637
34083,20241202,153.0,ads,desktop,19710
34084,20240930,1155.0,email,mobile,14434
34085,20250428,392.0,social,mobile,6692
34086,20240705,,direct,mobile,33344
34087,20240531,447.0,email,desktop,63854
34088,20250727,210.0,direct,mobile,54575
34089,20241214,1020.0,email,mobile,85478
34090,20240724,1332.0,ads,mobile,30863
34091,20241008,,referral,mobile,50345
34092,20240124,1168.0,ads,desktop,49062
34093,20241216,,direct,mobile,53788
34094,20240420,18.0,direct,desktop,2561
34095,20241027,,email,mobile,28249
34096,20241206,,social,mobile,14214
34097,20240702,1166.0,email,mobile,24833
34098,20241015,500.0,referral,desktop,47148
34099,20240107,1.0,email,mobile,71826
34100,20240519,10.0,ads,mobile,22416
34101,20240926,1166.0,social,desktop,65524
34102,20240825,733.0,ads,desktop,58530
34103,20241122,361.0,direct,desktop,86541
34104,20250419,901.0,ads,desktop,16784
34105,20250502,,direct,desktop,56342
34106,20250621,676.0,ads,mobile,67818
34107,20250830,435.0,ads,tablet,2244
34108,20250515,,direct,mobile,59811
34109,20240316,,referral,mobile,0
34110,20250302,274.0,social,mobile,57144
34111,20250303,754.0,referral,mobile,70277
34112,20240322,1010.0,ads,desktop,76294
34113,20250613,225.0,referral,desktop,53524
34114,20241003,789.0,email,mobile,10351
34115,20250910,805.0,direct,mobile,13895
34116,20250219,,social,mobile,40405
34117,20241129,197.0,social,mobile,26084
34118,20250823,,direct,mobile,51838
34119,20250122,1030.0,ads,desktop,82267
34120,20250617,502.0,email,mobile,35244
34121,20240126,,direct,desktop,22596
34122,20250612,704.0,referral,mobile,15086
34123,20241029,289.0,ads,mobile,4641
34124,20240323,,direct,desktop,72455
34125,20250530,284.0,ads,mobile,45042
34126,20240209,,ads,mobile,40468
34127,20240622,261.0,ads,tablet,87269
34128,20241112,,referral,mobile,10846
34129,20240914,112.0,referral,mobile,13379
34130,20250804,1450.0,direct,mobile,32872
34131,20240212,663.0,direct,desktop,79890
34132,20241130,1414.0,ads,mobile,51953
34133,20240611,210.0,ads,desktop,18810
34134,20250413,1119.0,ads,desktop,77354
34135,20250713,574.0,ads,mobile,46498
34136,20241208,735.0,referral,mobile,73616
34137,20240704,41.0,direct,desktop,82721
34138,20240101,1346.0,direct,mobile,0
34139,20250616,251.0,referral,mobile,43739
34140,20241014,,ads,desktop,70111
34141,20240212,,ads,mobile,37201
34142,20250321,1077.0,social,mobile,32418
34143,20240701,,direct,mobile,12189
34144,20240217,239.0,social,mobile,31036
34145,20250915,348.0,referral,mobile,26712
34146,20240816,,direct,desktop,78713
34147,20240615,,referral,desktop,45614
34148,20240303,866.0,ads,mobile,0
34149,20250910,,direct,desktop,0
34150,20241015,402.0,email,desktop,77476
34151,20240201,,social,mobile,41229
34152,20250331,,email,desktop,25277
34153,20241203,1195.0,email,mobile,58240
34154,20240306,,direct,mobile,80699
34155,20250910,,social,mobile,28873
34156,20250122,,direct,mobile,6745
34157,20250713,108.0,direct,desktop,11724
34158,20250730,259.0,direct,desktop,74850
34159,20250713,,ads,desktop,15238
34160,20240403,112.0,direct,desktop,24964
34161,20240523,787.0,email,desktop,34068
34162,20250115,,direct,desktop,67168
34163,20240810,,ads,mobile,70223
34164,20240911,166.0,referral,desktop,70210
34165,20241121,1273.0,email,mobile,52928
34166,20240816,,ads,mobile,0
34167,20250130,1087.0,ads,mobile,13160
34168,20240217,513.0,ads,desktop,47745
34169,20240221,,referral,mobile,3251
34170,20250111,369.0,direct,desktop,25332
34171,20240417,917.0,direct,mobile,77369
34172,20240126,1463.0,social,mobile,0
34173,20240302,231.0,direct,mobile,66679
34174,20240829,,ads,mobile,86655
34175,20250306,1184.0,ads,desktop,83251
34176,20241011,1220.0,direct,mobile,65232
34177,20250825,913.0,referral,desktop,7789
34178,20240802,399.0,direct,mobile,23409
34179,20250905,1102.0,ads,mobile,83715
34180,20250428,362.0,direct,mobile,69187
34181,20241206,,direct,mobile,81245
34182,20250519,144.0,ads,mobile,79536
34183,20240202,519.0,social,mobile,42079
34184,20241124,,direct,mobile,70750
34185,20240812,421.0,direct,desktop,34644
34186,20240509,755.0,ads,mobile,17428
34187,20240719,,direct,desktop,33436
34188,20240709,,direct,desktop,41393
34189,20250616,,direct,mobile,28555
34190,20240803,187.0,ads,mobile,21164
34191,20241012,1044.0,email,mobile,5114
34192,20240722,683.0,direct,mobile,1791
34193,20241113,,ads,mobile,35424
34194,20240908,1142.0,referral,mobile,29595
34195,20240128,275.0,direct,mobile,39863
34196,20241225,189.0,direct,mobile,21272
34197,20240328,1102.0,ads,mobile,77262
34198,20241010,177.0,email,mobile,56054
34199,20241206,,ads,desktop,49999
34200,20240301,,direct,tablet,14817
34201,20250216,1391.0,ads,mobile,0
34202,20250115,,referral,mobile,63695
34203,20240115,470.0,ads,mobile,39317
34204,20250821,1157.0,direct,desktop,0
34205,20250215,,direct,mobile,9765
34206,20250818,903.0,ads,mobile,70605
34207,20240906,,direct,mobile,8494
34208,20240712,316.0,direct,desktop,61639
34209,20250507,1257.0,social,desktop,19631
